input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.15,1.5707963267948966,1.5707963267948966,-0.013359557,0.21755676
0,-0.0999999999999998,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.013367489,0.21756968
1,-0.10010411685960274,0.16635658723243713,1.6795811663058142,1.5330395435344255,-0.023495296,0.23407495
0,-0.0999999999999998,0.1944444444444444,1.5707963267948966,1.5707963267948966,-0.013375377,0.21758254
0,-0.0999999999999998,0.2166666666666666,1.5707963267948966,1.5707963267948966,-0.01338332,0.21759549
1,-0.1001042743728948,0.21079334749596182,1.679594070711408,1.5330331607125354,-0.023512952,0.23410372
6,-0.09868407199199578,0.2061504711003303,2.223127127685819,1.3422212996157057,0.029408503,0.14785771
0,-0.0999999999999998,0.2388888888888888,1.5707963267948966,1.5707963267948966,-0.013391197,0.21760832
1,-0.10010435276207433,0.23301174608603673,1.679600485661302,1.5330299866307047,-0.023521777,0.23411812
2,-0.10062978516408128,0.22422901174470167,1.7966595451023917,1.4862082972992312,-0.028174978,0.24170142
3,-0.10154131142209205,0.21599026932966234,1.91751025716332,1.4309421294384475,-0.020661307,0.22945641
6,-0.09903230130874037,0.22622439555442922,2.229002715149198,1.3333368512611805,0.026025336,0.15337124
7,-0.09587647475083697,0.23981874567424025,2.3056883374836783,1.3525728242809756,0.05145454,0.11192933
8,-0.09222133080733083,0.2589595103970725,2.361653001108442,1.4115806561465032,0.084604695,0.05790457
0,-0.0999999999999998,0.2611111111111111,1.5707963267948966,1.5707963267948966,-0.013399129,0.21762124
0,-0.0999999999999998,0.2833333333333333,1.5707963267948966,1.5707963267948966,-0.013407017,0.2176341
1,-0.10010451023395209,0.27744851128672504,1.6796133751657347,1.5330236094812122,-0.023539454,0.23414692
2,-0.10063051753771399,0.2686579793788815,1.7966868365791182,1.486189666908043,-0.028174978,0.24170142
5,-0.10164521094973876,0.2589557623931859,2.1438641856100897,1.334593224253824,0.0011711586,0.19387607
6,-0.09975107919488589,0.2664902294635924,2.240802221992288,1.3152000427271373,0.01913374,0.16460249
7,-0.09672023003376631,0.2783290521745719,2.3231034661319594,1.325659661161587,0.04317713,0.125419
0,-0.0999999999999998,0.3055555555555556,1.5707963267948966,1.5707963267948966,-0.013414948,0.21764703
1,-0.1001045891976981,0.29966688381058065,1.6796198422696929,1.5330204104602279,-0.023548314,0.23416136
2,-0.100630884760184,0.2908724434915166,1.7967005232956748,1.4861803247251097,-0.028174978,0.24170142
5,-0.10190440065961345,0.27980318895551093,2.1474635685470442,1.3291820121524525,-0.0016815104,0.19852506
6,-0.10012018160425111,0.28668429269006684,2.2467260966685156,1.3059493645125424,0.01562545,0.17031994
7,-0.09716018164881893,0.2977141858371183,2.331886068978582,1.311790182305991,0.03890371,0.13238339
8,-0.09348018345551859,0.3129480131826292,2.3980777646091322,1.3560770185934394,0.07004617,0.08163057
0,-0.0999999999999998,0.3277777777777778,1.5707963267948966,1.5707963267948966,-0.01342288,0.21765995
1,-0.10010466817672878,0.3218852557696852,1.6796263019230704,1.533017213773428,-0.023557184,0.23417582
5,-0.10212374160779675,0.30091229641989264,2.1504382948067526,1.3246253826522028,-0.0044256076,0.20299712
6,-0.10045308270328761,0.3071857790899252,2.25193685392407,1.297623858442802,0.012222558,0.17586562
7,-0.09757039383542254,0.3174887678701224,2.3398696641114096,1.298854126369742,0.034708027,0.1392211
0,-0.0999999999999998,0.35,1.5707963267948966,1.5707963267948966,-0.013430769,0.21767281
0,-0.0777777777777776,0.15,1.5707963267948966,1.5707963267948966,-0.012016661,0.21536824
2,-0.07834482037165835,0.13668537555264734,1.7942891056325774,1.4878177456905866,-0.024028147,0.23494335
3,-0.07905056019681603,0.13009502528613504,1.9117607782271246,1.436423504638074,-0.010564772,0.2130021
4,-0.0788848560773971,0.13112456523007976,2.0182618285205702,1.3969843656453451,0.0035007745,0.1900795
5,-0.07753869373781345,0.13832968493814313,2.113301576175962,1.3760196241276672,0.020421818,0.1625033
6,-0.07505239502788441,0.15106500300918396,2.194553227224622,1.3805253183536064,0.04203711,0.1272769
7,-0.07181892403779554,0.16969519288697796,2.258191675939832,1.4177438253559567,0.06975941,0.08209789
0,-0.0777777777777776,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.01202457,0.21538113
2,-0.07834517651958371,0.15889985183811606,1.7943027401950697,1.4878085355789197,-0.026073197,0.23827615
3,-0.07914868345306725,0.15146228968123604,1.9134408170965056,1.4345644526682655,-0.012738563,0.21654472
5,-0.07785495368084097,0.15818689126489655,2.1187633807447295,1.3688948927898459,0.017554093,0.16717683
6,-0.07543017720082695,0.17005319511844524,2.202351794638906,1.370119728010513,0.03873122,0.1326645
7,-0.07217810679726216,0.1875296913998858,2.2686840454724173,1.4039420797309896,0.06610145,0.08805928
0,-0.0777777777777776,0.1944444444444444,1.5707963267948966,1.5707963267948966,-0.012032481,0.21539402
2,-0.07834553306779138,0.18111432234358965,1.7943163896587233,1.4877993153822187,-0.028118204,0.2416089
3,-0.07924803804657603,0.1728317942339594,1.9151208410647254,1.432695574650796,-0.014916012,0.22009331
5,-0.07818102298568418,0.17806914877295335,2.1242406303670744,1.3616562331436748,0.014648344,0.17191231
6,-0.07582603218192888,0.18909044100592523,2.210196786620889,1.3594687811919584,0.035347674,0.13817865
7,-0.07257156614085902,0.20544207840942655,2.279286109903131,1.3896651303327858,0.062299687,0.094255
0,-0.0777777777777776,0.2166666666666666,1.5707963267948966,1.5707963267948966,-0.012040412,0.21540695
3,-0.0792511959744267,0.19502321896692523,1.9151807511833052,1.4326339630548406,-0.01696498,0.22343251
4,-0.0794401478132028,0.19380914272466335,2.0268970067289214,1.386105880711162,-0.0037871543,0.20195663
5,-0.07842366178688073,0.19881640372833304,2.1278753216054778,1.3564235024443412,0.011876136,0.1764302
0,-0.0777777777777776,0.2388888888888888,1.5707963267948966,1.5707963267948966,-0.0120483,0.2154198
2,-0.07834624664813575,0.22554325910161374,1.7943436885860304,1.4877808693478218,-0.028174978,0.24170142
3,-0.07925159022063644,0.21723807502616482,1.9151944006469588,1.4326240865558222,-0.01901028,0.22676572
5,-0.07866773668932897,0.219601928954122,2.1314601312067847,1.3512055251306463,0.009092521,0.18096665
6,-0.07649933674665906,0.2290996333662715,2.221943453946386,1.3420482698562504,0.028713785,0.14898989
7,-0.07331891439934206,0.24346850401050335,2.296438396969114,1.3644008773479797,0.054568645,0.10685426
0,-0.0777777777777776,0.2611111111111111,1.5707963267948966,1.5707963267948966,-0.012056233,0.21543273
2,-0.078346602047453,0.24775774420282673,1.7943573156979422,1.487771671822352,-0.028174978,0.24170142
3,-0.07925198230873064,0.23945294975358483,1.9152080277588706,1.432614244411176,-0.021055588,0.23009896
4,-0.07968428052543938,0.2367677371134024,2.0302575091507773,1.3814890971092275,-0.008465571,0.20958103
5,-0.07891570853772294,0.24040180479843992,2.1350480253484587,1.3459427435453664,0.0062926747,0.18552954
6,-0.07684769496936167,0.24917297808447625,2.2278127978232245,1.3331833470742844,0.025335778,0.15449503
7,-0.07371932980710363,0.26260786205299896,2.3050603131440024,1.3513783408634314,0.050568175,0.113373816
0,-0.0777777777777776,0.2833333333333333,1.5707963267948966,1.5707963267948966,-0.012064142,0.21544562
2,-0.07834695847235024,0.26997222086618516,1.7943709502604346,1.4877624589363818,-0.028174978,0.24170142
3,-0.07925237550236044,0.26166781644227055,1.915221662321363,1.432604386291831,-0.023100767,0.233432
4,-0.0798079885258079,0.2582517186890491,2.031937659778867,1.3791663273225618,-0.010810221,0.2134021
5,-0.07916742698838841,0.2612163545317645,2.1386387134578566,1.3406357423029815,0.0034769475,0.19011833
6,-0.07720370196542059,0.26928526319863133,2.233697877326284,1.3241963006786008,0.021916091,0.16006808
7,-0.07413547423188045,0.2818274267188823,2.313731917240892,1.3380781592766018,0.046477173,0.12004093
0,-0.0777777777777776,0.3055555555555556,1.5707963267948966,1.5707963267948966,-0.012072053,0.21545851
1,-0.0778691507875799,0.30031887276677466,1.6785255829480032,1.5335600990981664,-0.022049053,0.23171802
6,-0.07756669737351735,0.2894373663733211,2.2395992139962058,1.315087032009155,0.018454656,0.16570917
7,-0.07456515121357107,0.30113079559169675,2.3224537978556494,1.32450135383668,0.042296123,0.12685478
8,-0.0708872856698863,0.317400888046897,2.3858811865237097,1.3727098050731228,0.073963866,0.0752459
0,-0.0777777777777776,0.3277777777777778,1.5707963267948966,1.5707963267948966,-0.012079984,0.21547143
1,-0.0778692279363447,0.32253724341481554,1.6785320426013808,1.5335569228355812,-0.022057902,0.23173243
7,-0.07500587408807265,0.3205219428350377,2.3312253738429884,1.3106513068922943,0.03802583,0.13381407
8,-0.07134185043230169,0.33557093821436745,2.39813240716723,1.3536374546126397,0.06892586,0.08345634
9,-0.06766574460114624,0.3568446658647907,2.4398605758931975,1.444219665951785,0.10895787,0.018216223
0,-0.0777777777777776,0.35,1.5707963267948966,1.5707963267948966,-0.012087872,0.21548429
5,-0.07987538484862333,0.32414219505411535,2.1484324196961264,1.3258715198621291,-0.0048701316,0.20372155
6,-0.07824458984912305,0.33028733562958634,2.2502931962397437,1.2981612102982296,0.011638846,0.1768169
7,-0.07539434108710924,0.3404766919142764,2.3387016440418105,1.2984366372341727,0.03392978,0.1404894
0,-0.0555555555555554,0.15,1.5707963267948966,1.5707963267948966,-0.010673754,0.21317971
1,-0.05563349393615949,0.14544252316528392,1.6773861805584769,1.5341184003691943,-0.02048922,0.22917596
3,-0.056689789659716695,0.13201692911573656,1.9081410328533988,1.439498206514283,-0.008833058,0.21017992
4,-0.05644337021495402,0.13361199298057208,2.013230995335851,1.401915824942418,0.0054543354,0.18689579
5,-0.05503527649113048,0.14140919658600182,2.106678889193807,1.3830944217683687,0.022644285,0.15888134
6,-0.05252527552124374,0.15485303751798676,2.1861195574190955,1.3899072767509082,0.044513565,0.12324102
0,-0.0555555555555554,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.010681685,0.21319263
1,-0.055633569199707,0.16766089198136422,1.6773926402118544,1.5341152452187918,-0.02049809,0.22919041
2,-0.05606329697858839,0.1602157778086174,1.7919878448036055,1.4893640673128123,-0.024471862,0.23566647
4,-0.056651518735685524,0.15421199726352636,2.01667665789393,1.3977331397168054,0.0030074958,0.1908834
5,-0.05534093322791734,0.16124239731347653,2.112118356921945,1.3761050434972448,0.019819826,0.16348436
6,-0.05288487117109737,0.17380033514481355,2.1938605392959456,1.3797658989824146,0.041287992,0.12849772
0,-0.0555555555555554,0.1944444444444444,1.5707963267948966,1.5707963267948966,-0.010689585,0.2132055
1,-0.055633644174650436,0.18987927624255713,1.6773990775134902,1.5341121013711412,-0.020506907,0.22920477
2,-0.05606364344031196,0.1824302500853745,1.7920014644649367,1.4893549606132126,-0.026516827,0.23899914
3,-0.056883130255286275,0.17474545239389452,1.9115010360863547,1.4358084293603217,-0.013170225,0.2172482
4,-0.056864277889359556,0.17482175677009804,2.0201251367714743,1.3935074698513117,0.0005455669,0.1948956
5,-0.05565660764192969,0.18109973947550823,2.1175729344275336,1.3690026329174891,0.016957846,0.16814853
6,-0.05326317617345322,0.19279385275544247,2.2016472006824355,1.3693818740829375,0.03798594,0.13387907
7,-0.05002774408836835,0.2100607159208669,2.268586733439241,1.4021880852828688,0.065184906,0.08955297
0,-0.0555555555555554,0.2166666666666666,1.5707963267948966,1.5707963267948966,-0.010697516,0.21321844
2,-0.05606399027130126,0.20464470884509267,1.7920151213791708,1.4893458364432919,-0.028174978,0.24170142
3,-0.05696299279086527,0.1962731248667396,1.9128658334400992,1.4342994545172647,-0.015319627,0.22075108
4,-0.05706270364700947,0.19560156311779264,2.02324137190846,1.3896181203329865,-0.0019023642,0.198885
5,-0.05596463901655432,0.2011461079954154,2.12268386880425,1.362189560665237,0.014088612,0.17282452
6,-0.05364476442589359,0.21200924248725098,2.209096127250467,1.3591699799936907,0.034634236,0.13934135
7,-0.05041326972193936,0.22817620549607073,2.2787668044355254,1.3883328288082528,0.061399672,0.09572175
0,-0.0555555555555554,0.2388888888888888,1.5707963267948966,1.5707963267948966,-0.0107054375,0.21323134
1,-0.05563379466938983,0.2343160185619074,1.6774119968202452,1.5341057915857728,-0.020524561,0.22923355
5,-0.056204260524818896,0.22191484180000096,2.126263112821851,1.3570317270762289,0.011325933,0.17732686
6,-0.05397601862765857,0.2320082379209442,2.2149265418436865,1.3505718392632458,0.031345326,0.14470127
7,-0.05077806868788037,0.2471742721350187,2.2872771779682974,1.3758865869270078,0.057582546,0.10194251
0,-0.0555555555555554,0.2611111111111111,1.5707963267948966,1.5707963267948966,-0.010713315,0.21324418
2,-0.056064683414147894,0.24907365467199516,1.7920423607018332,1.489327620973847,-0.028174978,0.24170142
3,-0.05696376083044207,0.24070284512537163,1.9128930727627615,1.4342799451513497,-0.019410105,0.22741732
4,-0.0573035698165469,0.23854934722551743,2.0266017327692847,1.3850371742034122,-0.006567251,0.20648734
5,-0.05644791901351275,0.24269764724687512,2.1298454041269164,1.351828982869645,0.008547045,0.1818556
0,-0.0555555555555554,0.2833333333333333,1.5707963267948966,1.5707963267948966,-0.010721257,0.21325712
1,-0.055633944887381534,0.2787527771756071,1.677424886324678,1.5340994955158334,-0.020542193,0.22926229
6,-0.05466468660739858,0.2721166773349948,2.2266360084202628,1.3330046341162098,0.024641339,0.15562676
7,-0.051563976438467975,0.28539057357500286,2.3044493878867964,1.3501535642392413,0.049676288,0.114827335
8,-0.04792428010114758,0.30407456069237343,2.361863055327211,1.4066691885308868,0.08239296,0.061509028
0,-0.0555555555555554,0.3055555555555556,1.5707963267948966,1.5707963267948966,-0.010729156,0.21327
1,-0.055634019915317474,0.3009711614882427,1.6774313236263136,1.5340963510734384,-0.020551033,0.22927669
2,-0.056065378501017435,0.2935025609571529,1.792069667079721,1.4893093582409045,-0.028174978,0.24170142
3,-0.05696453098321809,0.2851325278079273,1.9129203791406493,1.434260385386989,-0.023500552,0.23408352
4,-0.057548882830383494,0.2815093526885636,2.029962138333593,1.3804174169706442,-0.011246899,0.21411376
5,-0.05694682678043628,0.2843063464908296,2.13701901684073,1.3412897062630433,0.0029411614,0.19099149
0,-0.0555555555555554,0.3277777777777778,1.5707963267948966,1.5707963267948966,-0.010737076,0.2132829
1,-0.05563409514779644,0.32318953583048643,1.6774377758291106,1.534093198969805,-0.02055987,0.2292911
2,-0.05606572605995503,0.3157170156914567,1.792083323993955,1.489300225579687,-0.028174978,0.24170142
3,-0.05696491606560491,0.30734737083207536,1.9129340360548834,1.4342506041119476,-0.025545796,0.23741665
4,-0.05767318352487518,0.3029939939537836,2.0316423634674887,1.3780929999882305,-0.013592173,0.21793585
5,-0.05720181242741265,0.30513271318094776,2.1406102860954146,1.335953515593269,0.000114241615,0.19559853
0,-0.0555555555555554,0.35,1.5707963267948966,1.5707963267948966,-0.010744976,0.21329577
1,-0.05563417019691869,0.3454079201636888,1.6774442131307463,1.5340900542896554,-0.020568665,0.22930543
2,-0.0560660722568973,0.33793149884131646,1.792096928754125,1.4892911283941574,-0.028174978,0.24170142
3,-0.0569652996309042,0.3295622407825659,1.9129476408150534,1.4342408608363026,-0.027591009,0.24074973
4,-0.05779856261533506,0.3244817951764963,2.033322506644998,1.3757590036873268,-0.01594117,0.22176401
5,-0.05746030378187729,0.3259740626397896,2.144204513230596,1.3305731519659194,-0.0027286075,0.2002315
6,-0.0557533320658258,0.332572049206602,2.244320266940866,1.305737999245929,0.014272884,0.17252421
7,-0.05285344173591944,0.3433237712185369,2.3305823738363127,1.3094799052924007,0.03714184,0.13525471
0,-0.0333333333333332,0.15,1.5707963267948966,1.5707963267948966,-0.009330869,0.2109912
1,-0.03339868147578261,0.14609511541787712,1.6762919286873679,1.5346510760351828,-0.01899243,0.22673663
3,-0.034333242351329146,0.1339433472110863,1.904527031877313,1.4425278579940097,-0.007115975,0.2073816
4,-0.03400974284841552,0.13610901030642777,2.008217834928308,1.4067527639651913,0.007378675,0.18375969
5,-0.03254441484729346,0.14450583188835353,2.1000976795938353,1.3899935579615135,0.02481484,0.15534401
6,-0.03001745052535245,0.15866650313384545,2.1777696842935423,1.3989859715517423,0.046904366,0.11934473
0,-0.0333333333333332,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.009338811,0.21100415
1,-0.03339875504486309,0.16831347714072878,1.6762984032419066,1.5346479347343944,-0.019001279,0.22675106
2,-0.03378303480026696,0.16153329919923823,1.78967393288878,1.4909028866005436,-0.0228763,0.23306617
3,-0.03442723146021151,0.15530247717567283,1.9062070185926299,1.4407068961762677,-0.009275759,0.2109014
4,-0.03421225678047507,0.1566977439455501,2.0116577158358435,1.4026298515184241,0.0049523935,0.1877138
5,-0.032839312918596104,0.16431637870511295,2.105514616766248,1.3831387079786825,0.022033446,0.15987682
6,-0.03035845614966161,0.17757629521424595,2.1854530284788947,1.3891058757564179,0.043757956,0.12447243
0,-0.0333333333333332,0.1944444444444444,1.5707963267948966,1.5707963267948966,-0.009346722,0.21101704
1,-0.03339882833011043,0.1905318542077251,1.676304847994123,1.534644807196245,-0.019010063,0.22676538
2,-0.03378337115087581,0.18374776919012753,1.78968753764895,1.4908938893095802,-0.024921296,0.2363989
3,-0.03452245768384962,0.17666377555307788,1.9078869904067854,1.4388760912164547,-0.011439178,0.21442711
4,-0.0344194239486365,0.1772959170978852,2.0151005471732955,1.3984639230236626,0.0025108494,0.19169277
5,-0.033144435910832014,0.18414993271101535,2.110946931937013,1.3761710205774318,0.019214612,0.16447069
6,-0.030718724021746885,0.19652919153091894,2.1931822756913046,1.3789847999313185,0.04053585,0.12972349
7,-0.027513409721903005,0.21472073861874738,2.2580440203335623,1.4141959655379537,0.06792897,0.08508098
0,-0.0333333333333332,0.2166666666666666,1.5707963267948966,1.5707963267948966,-0.0093546305,0.21102993
1,-0.033398901609057265,0.21275023221213904,1.6763112927463393,1.5346416797591795,-0.0190189,0.22677977
2,-0.03378370901746942,0.2059622160589837,1.789701179662023,1.4908848599277165,-0.026966164,0.23973142
5,-0.03345956413397285,0.2040074087128482,2.116394513347421,1.3690903785944553,0.016358271,0.16912565
6,-0.03109759908387983,0.2155280394488621,2.200957336523805,1.3686215580976573,0.037237246,0.13509923
7,-0.027879059787626226,0.23258450306076844,2.268506952622209,1.4004079104941751,0.06426464,0.09105271
0,-0.0333333333333332,0.2388888888888888,1.5707963267948966,1.5707963267948966,-0.009362541,0.21104282
1,-0.033398974915389214,0.2349686092995494,1.6763177374985556,1.5346385519833776,-0.019027729,0.22679417
3,-0.03467666766831809,0.21973988775244904,1.9105655337360243,1.4359389084929024,-0.015725054,0.2214118
5,-0.03374706295414682,0.22424403780941263,2.121083446839128,1.3627618562700643,0.013529096,0.17373636
6,-0.03146282899126115,0.23494837972823238,2.207951628663812,1.3589090193950917,0.03392049,0.14050454
7,-0.028255062170678732,0.250931410984289,2.2782038981702666,1.3870336035813398,0.06049763,0.09719181
