input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
34,-0.5712115579345001,1.6914894516120786,1.11990755865881,0.8422340492851833,-0.0782492612590367,-0.3830854468132789
28,-0.39182456601014826,1.9424880720995388,1.1574832322683672,1.258581716347807,0.13639626036793875,0.3210493685213604
14,-0.25738920794873554,1.0050769013340346,1.8357589999821524,2.1014646283453233,0.19997565962797517,-0.17375167539591235
30,-0.3638589072379878,1.9048939949697006,1.1482069874790053,1.2814855830895309,0.199999992834049,0.2643315272192554
7,0.08068839482987943,0.33080678227518334,1.80728744255868,1.5569304094509944,0.19997771466165415,0.45172560580364657
32,-0.4758026272001203,1.8014160982786918,1.3446432196538631,0.9106292721172878,-0.1777220872134849,-0.5256574454250383
33,-0.44406859246934094,1.7909474628454345,1.2927614423122744,1.1903750460081826,0.20000000860670558,0.24847540460068862
43,-0.9851785071713848,1.0292783002218602,0.8409535524994896,1.366183814659904,-0.1866771261854841,0.6452318732316275
7,-0.07153015871707634,0.39391724699160635,2.240200043716703,1.6817283487498136,0.19994617358979858,-0.11433297395727104
8,0.10502030534332892,0.4881709694780199,2.0657437379148345,1.615338629355484,0.1999848477067925,0.002602204640357349
23,-0.3165037900279342,1.6818639512480589,1.3321181247618537,1.4931801429217335,0.19999999524316237,0.059322427334218567
3,-0.0101482891167108,0.0429299970559369,2.0239939288065183,1.2059487669741429,0.0720863960425739,0.2355027758154153
34,-0.5776184389746736,1.6906029730160652,1.1024129720210414,0.8601552062949017,-0.1999991308874006,-0.3810479719277162
48,-1.073018764201478,0.6548286629965551,1.6286666413737778,1.135736037283212,-0.1994756971103834,0.4040460129044574
46,-1.0544329176883915,0.6807505064301945,1.3701031599429456,1.3484665102858076,0.200000009816734,0.5074382937096572
10,0.0166778721214903,0.584242830509414,1.9674503452105905,1.9071881567230768,0.2000000099586739,0.1569080577355336
45,-1.03299694172375,0.7820722694963163,1.2156007680451943,1.3900487223187583,-0.2000000087115457,0.2507118501779542
32,-0.4329621905640089,1.9175453709359729,1.3228941718724112,1.316304727358751,0.05230820947397019,0.3225976412140049
7,0.01244641101381618,0.4427595217992285,1.6831015619125704,1.5773242729534314,0.1529028420765181,0.47770906110931327
30,-0.3662251776321049,1.961701793048235,1.549962492496781,1.1409573687360748,-0.1999866894700094,-0.0950912387023831
5,0.03623725348988891,0.43109780531052827,1.8649379620936255,1.5259275223531772,0.19983593215486267,0.3155221568374027
22,-0.3711460210707704,1.790161945826892,1.4073173096418348,1.520463574291509,0.114235478080492,-0.0311320656819326
6,-0.04826241315384214,0.2926243193188378,2.140601255991731,1.5486963949575914,0.1996859563146914,0.12349632047590453
42,-0.9187880580072478,1.2177089038393538,0.653583564325013,1.1511773975548176,-0.2000000099569541,0.1763780050761404
39,-0.8386453757261759,1.307285508635766,0.829883004100283,1.0139800479539915,-0.1999999264396905,0.1702453896022576
48,-1.0546690181756815,0.6859788080945511,1.7513162857529263,0.9087234715049995,0.0635628913650957,0.17442259801722507
41,-0.9451452901450136,1.1161921542917306,0.899191536737856,1.1593869655573974,-0.1999995765797239,-0.0774325491204424
29,-0.36750847150708,2.003621246510298,1.4677365426752609,1.218173722343277,0.0064588915296381,0.0424586260665929
8,0.03727438947077427,0.4416813415902741,2.068413452306066,1.636968218147775,0.19997442383567507,0.18295303368028562
41,-0.9171726614447611,1.2535495119000444,0.8341033263739686,1.077722766859906,-0.20000000907533635,-0.1456304142012491
5,0.10188925009987704,0.1908921415482404,2.021446590372596,1.4423929256068662,0.19986534524241073,0.25933783309198843
8,0.01368051164909801,0.4133442435345085,2.13394703815249,1.6810410720296938,0.19997657836987084,0.08172112344727457
26,-0.3291165331844194,2.097820206973408,1.1968078830863995,1.3908925721252112,0.0913610626608019,0.3555675840835409
24,-0.30000247352578246,1.8318193972049908,1.3341999212887625,1.4264164282890772,0.1999999286427309,-0.3429307064158507
20,-0.2955694383735366,1.5199722256967991,1.4103599610414843,1.6307952585421783,0.20000000945586785,-0.48503629799786574
32,-0.4300219540476583,1.899298635589551,1.3388816184040646,1.3106268719932814,0.16320330314724119,0.31293370001381454
10,-0.05609028209612019,0.5767018069088118,2.0368954921748976,1.978523058922548,0.19998291477178556,-0.06350494422642476
0,-0.0999999999999998,0.2388888888888888,1.5707963267948966,1.5707963267948966,-0.1999399600656949,0.4128709436070196
7,0.008593740482804039,0.430484187162288,2.2001728313651423,1.7463626262592917,0.19991777306750258,-0.007849502357285201
28,-0.39866682710556073,2.0768691039137197,1.5098187691208462,1.2945560049563205,-0.20000000967035633,-0.40336575762319177
0,0.0777777777777779,0.2611111111111111,1.5707963267948966,1.5707963267948966,0.1715896042371206,-0.3450117782622278
0,0.0111111111111112,0.3277777777777778,1.5707963267948966,1.5707963267948966,-0.19974461374418676,0.40209604071790506
17,-0.26036953792782297,1.329513333966998,1.6116171004858355,1.7643587494049149,0.19997151365240362,0.12090685979324214
