input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0,output_v1
16,-0.269821496,1.147852573,1.669881002,1.870606479,0.199969325,-0.081209965,0.197573545
11,-0.150776101,0.659216618,1.860058963,2.036463391,0.199976601,-0.201459274,0.200408601
45,-1.035345375,0.765820856,1.393931605,1.344078719,-0.199999984,0.018591075,-0.199658861
25,-0.374154758,1.881943012,1.237304998,1.563652616,0.199880219,-0.208575882,0.196017095
43,-1.004105876,0.919427523,1.096487339,1.40887357,-0.022476752,0.442512887,-0.034988702
8,-0.084585124,0.400144394,2.158296094,1.765063169,0.199983806,-0.158403073,0.178650429
37,-0.775375705,1.441837927,0.961034364,0.812712917,-0.199965873,-0.274952235,-0.201833547
37,-0.742853585,1.48923483,0.962214915,0.838788506,-0.189051703,-0.416430652,-0.19274033
6,-0.075864812,0.180930467,2.194407807,1.514267899,0.199961356,0.004902027,0.155775192
31,-0.404473178,1.920821083,1.523277277,1.084474643,-0.199983158,-0.182838955,-0.188804978
38,-0.830341154,1.389294632,0.68749363,1.017398528,-0.199999396,0.029025839,-0.190154361
35,-0.616981361,1.613771957,1.064047488,0.922624212,-0.199999403,-0.191234543,-0.200698182
17,-0.317201795,1.255168654,1.624852503,1.763683039,0.199991106,0.012508778,0.197893791
3,0.045329478,0.108592642,1.897939379,1.357958011,0.039943518,0.486658976,0.059280397
14,-0.228895763,0.942555986,1.706496022,1.952318721,0.199982403,-0.063268952,0.195510099
1,0.006912163,0.187249184,1.751777246,1.466564795,-0.19991679,0.261425539,-0.184485027
36,-0.685412592,1.541001775,0.873422392,0.950493784,-0.199999919,-0.00453926,-0.199371263
30,-0.371221474,1.967251355,1.523896782,1.198496873,-0.199709281,0.115570882,-0.185534469
23,-0.376383753,1.808430971,1.434190762,1.537329726,0.104035629,-0.119579594,0.104713918
28,-0.365553314,1.952672706,1.59449798,1.125170416,-0.017877334,-0.004575063,-0.016151229
38,-0.808409182,1.386667887,0.843375791,0.910847305,-0.199999886,-0.273759133,-0.197699125
36,-0.650397094,1.58043541,0.908296284,0.903821205,-0.199999912,-0.040246078,-0.20001592
2,-0.056929277,0.336304058,1.742299927,1.493601991,-0.152419833,0.267896211,-0.141136389
0,-0.1,0.305555556,1.570796327,1.570796327,0.026580636,-0.11497254,0.026580636
3,-0.079813935,0.23327528,1.657065459,1.523075786,0.011709812,0.427855678,0.017320541
8,0.087803168,0.462917689,2.198286027,1.759783398,0.199989699,-0.023212063,0.180082813
37,-0.720404556,1.518629675,0.930760546,0.834457574,-0.14424306,-0.290736493,-0.146370256
34,-0.565532723,1.694023883,1.009920117,0.892013657,-0.199999738,-0.185109363,-0.200788662
38,-0.837800333,1.378153749,0.774286772,0.860952436,-0.20000001,-0.101260769,-0.198372901
11,-0.197268565,0.65102006,1.774651651,1.968050126,0.199990435,-0.122930489,0.198624624
6,-0.031883214,0.188806713,2.247596768,1.455955194,0.199992054,-0.06820036,0.135677562
27,-0.337661157,2.136184703,1.220000468,1.339568842,-0.054969813,0.253583873,-0.057602182
15,-0.301401264,1.05378408,1.643823514,1.807196312,0.199970338,-0.068341933,0.198419158
7,-0.076959051,0.436552144,2.110712064,1.717035794,0.199973101,-0.022943167,0.183796118
45,-0.999335085,0.965807077,1.037892073,1.300320086,-0.20000001,0.253123442,-0.199719282
40,-0.77071616,1.403625028,0.832246015,0.944167028,-0.20000001,-0.141957446,-0.197163198
19,-0.373983994,1.45639398,1.483381536,1.654884512,0.199816861,-0.150709873,0.19945749
14,-0.279742385,0.938730994,1.659824815,1.849695592,0.199979916,-0.052900567,0.197384407
30,-0.379050752,2.022414104,1.452251538,1.202083116,-0.199995282,0.009429465,-0.193536134
20,-0.377013803,1.503388055,1.404134096,1.62855396,0.038022695,0.055133568,0.035842267
16,-0.331578421,1.137713873,1.616880792,1.734635228,0.199992897,-0.051683066,0.199215122
42,-0.977815752,1.055689118,1.02195655,1.34907883,-0.199999989,0.228531902,-0.196737345
39,-0.875412767,1.29360102,0.747749745,1.017162324,-0.199999881,-0.100344256,-0.190114553
34,-0.577496032,1.687443548,1.148438884,0.842093585,-0.125486954,-0.426275988,-0.132500011
21,-0.360977807,1.5610924,1.456187874,1.646112699,0.199944259,0.035268906,0.195683123
11,-0.175553091,0.651755715,1.818854298,1.997087214,0.199991569,-0.158247714,0.199628992
14,-0.254375291,0.927486308,1.687976104,1.891039848,0.199982675,-0.058815403,0.197059829
1,0.029633695,0.208470014,1.727632309,1.48020229,-0.199921042,0.240790615,-0.187935179
21,-0.365007803,1.550139336,1.458835363,1.640588066,0.199577075,-0.186924717,0.199668454
28,-0.330643781,2.045127001,1.54281471,1.247239026,-0.156893032,0.069055766,-0.148077774
39,-0.828551467,1.334170044,0.787190663,0.971202423,-0.199999912,0.129021225,-0.198984191
36,-0.643883947,1.573746128,0.984136976,0.875534939,-0.199999913,-0.244323007,-0.201469817
45,-1.008027181,0.911447812,1.036159813,1.397624144,-0.200000007,0.519126821,-0.205434627
36,-0.678673444,1.564581755,0.880539515,0.884595781,-0.199335132,0.163350801,-0.199399751
32,-0.45110071,1.843233904,1.454614992,0.959303933,-0.199972568,-0.393271106,-0.194632432
3,-0.102194488,0.37535445,1.21577368,1.552954227,-0.180512503,0.368875634,-0.182551484
47,-1.021960466,0.813682495,1.549105508,1.360990146,-0.20000001,0.103113542,-0.19454339
45,-1.041726749,0.736229711,1.333477727,1.36749613,-0.15104881,0.364188421,-0.152200089
1,0.029701631,0.141681699,1.724444503,1.482011827,-0.11997397,0.388431338,-0.107140681
37,-0.725710363,1.486211306,0.83965082,0.898049141,-0.199999916,0.050087154,-0.199951311
5,0.106069648,0.128759404,1.916474333,1.565882745,0.199967472,0.248820119,0.196349203
19,-0.364763327,1.424021751,1.488277498,1.67918713,0.199868893,-0.127792984,0.198662581
0,-0.055555556,0.261111111,1.570796327,1.570796327,0.199171757,-0.132069059,0.199171757
6,-0.076456941,0.220290718,2.201649321,1.49186358,0.199959259,0.009984524,0.152320064
6,-0.010070039,0.232025208,2.296722609,1.731510307,0.199923082,-0.12671624,0.162043167
45,-1.002156766,0.934622705,1.072046719,1.428447704,-0.200000009,0.647016116,-0.210006357
8,0.020036566,0.431345734,2.259775938,1.947505133,0.199974966,-0.161263501,0.18534951
45,-1.020082689,0.834711959,1.237791669,1.424785754,-0.089025179,0.491551033,-0.096611486
14,-0.242690449,1.016729298,1.711092233,1.910307743,0.199968559,-0.091338244,0.197821195
20,-0.34860366,1.580641828,1.274632515,1.743113392,0.199919559,0.190204493,0.169790947
34,-0.579644311,1.693569759,1.142279761,0.867590186,-0.199995602,-0.282130459,-0.200150393
40,-0.87594069,1.331184385,0.63207575,1.066587001,-0.199999902,0.240634067,-0.191544993
11,-0.201694054,0.665009082,1.795613855,1.940223017,0.199987107,-0.146420337,0.200009703
36,-0.612208717,1.574724038,1.035803423,0.9000941,-0.037825607,-0.209169122,-0.040307738
30,-0.367369828,1.99390139,1.498632664,1.201137639,-0.199989302,0.04335298,-0.189933735
41,-0.931596362,1.200216334,0.752332479,1.238560105,-0.134714822,0.49254774,-0.142118101
9,-0.125996604,0.479805983,1.980442061,1.941784376,0.199955822,-0.280443775,0.198722571
13,-0.199285991,0.862082106,1.746351904,1.998896853,0.199981631,-0.086356352,0.195795921
14,-0.226511866,1.097219345,1.718357412,1.951952516,0.199981198,-0.115063849,0.197213267
48,-1.050172072,0.722519194,1.641071778,1.209685457,-0.20000001,0.266855748,-0.170519348
4,0.036879514,0.152203609,1.961854232,1.516758531,0.151237821,0.054092807,0.138831574
38,-0.766703631,1.424619363,0.907691359,0.878047063,-0.19999999,-0.311220926,-0.200834575
9,0.07546819,0.496822269,2.079959002,1.784262001,0.20000001,-0.152880869,0.186864812
22,-0.354592639,1.613446781,1.427135829,1.715300295,0.199842377,-0.232686454,0.198215086
46,-1.021696736,0.861770712,1.335439601,1.350905534,-0.20000001,0.043923176,-0.20004402
45,-0.99548617,0.997889309,1.015954305,1.258746526,-0.20000001,0.019605438,-0.194605446
33,-0.520254982,1.735543,1.128958393,0.911034501,-0.199993095,-0.116377602,-0.197779061
8,0.082955697,0.401407045,2.045138567,1.632269661,0.20000001,0.039213537,0.184768104
33,-0.510608281,1.748794494,1.168561241,0.902478378,-0.199963185,-0.287927167,-0.20049731
31,-0.39875194,1.924232822,1.538439759,1.100956726,-0.199989184,-0.157390479,-0.187822396
7,0.07657697,0.349381958,2.24663683,1.332954115,0.1999822,0.081330521,0.128595357
36,-0.661637745,1.56322469,0.965848647,0.864644927,-0.199999987,-0.252395654,-0.201526622
4,0.064969996,0.259702477,1.83797573,1.356320001,0.033802598,0.458164821,0.051181203
8,-0.065627942,0.436032049,2.169392264,1.908891659,0.199867409,-0.353808898,0.18401126
17,-0.340039825,1.384909882,1.617345679,1.710123704,0.199879345,-0.087954017,0.199834555
42,-0.887380457,1.21992066,0.950075576,1.160689425,-0.20000001,0.169611302,-0.199126461
40,-0.830445038,1.373101454,0.759499809,0.918885158,-0.200000009,-0.212061431,-0.194099357
42,-0.919777129,1.241769517,0.628044751,1.125181689,-0.20000001,0.165411531,-0.183678984
3,-0.110220633,0.128952038,1.822125849,1.387445382,-0.083780437,0.347743783,-0.061345039
11,-0.131698413,0.799674382,2.024551757,1.884274985,0.127917987,-0.266734484,0.122932086
22,-0.38329749,1.651096719,1.46371231,1.598069662,0.190244816,-0.128335675,0.190249359
15,-0.273339408,1.1323457,1.661305278,1.856231135,0.199991803,-0.005942127,0.19631946
10,-0.133249511,0.622080874,2.017965974,1.886123047,0.199974401,-0.313807433,0.194113531
19,-0.344356827,1.447242185,1.536551219,1.72391712,0.199854263,-0.210697575,0.20028117
15,-0.302846241,1.030744818,1.642261168,1.803898248,0.19997218,-0.080354628,0.198658752
41,-0.933395625,1.159462969,0.786067147,1.179080734,-0.199999911,0.337369674,-0.197672125
12,-0.23638443,0.758596896,1.722403687,1.908968284,0.199963615,-0.092815126,0.19821527
9,-0.077883719,0.598323291,2.106974555,1.969930769,0.199710398,-0.405204797,0.192302237
49,-1.011924678,0.794700539,1.601490188,1.386608405,-0.20000001,0.913813231,-0.175914915
44,-1.019064073,0.848958407,1.147617795,1.396183678,-0.165789348,0.492627619,-0.172813354
38,-0.775590172,1.391706499,0.873555622,0.932991289,-0.19999993,-0.018552498,-0.199536571
2,-0.102760481,0.38026755,1.292578388,1.55169049,0.033571286,0.078569196,0.030437486
37,-0.735653723,1.464853167,0.868184303,0.972491801,-0.199999911,0.093065486,-0.199881875
38,-0.701383264,1.53036995,0.842962365,0.863439367,-0.20000001,0.052318908,-0.200065206
39,-0.779162593,1.439661282,0.866773297,0.872468572,-0.200000006,-0.313317797,-0.19981832
30,-0.362558609,2.009325101,1.504854,1.226759392,-0.199961328,0.067171516,-0.190434847
10,-0.027898506,0.62262469,2.135776367,2.096726157,0.199983199,-0.381691182,0.198340606
4,-0.051079252,0.108183156,2.033139421,1.235361619,0.199961969,0.309296581,0.1617729
15,-0.302153874,1.087353832,1.620403741,1.810216288,0.199955812,0.027667937,0.195842505
48,-1.003153898,0.826399667,1.210740179,1.524630745,-0.199388414,0.728434891,-0.212137459
23,-0.380286309,1.696285811,1.407518105,1.597469208,0.199772308,-0.136138667,0.198749544
14,-0.291394971,0.932345703,1.653805365,1.820780162,0.199992226,-0.050005157,0.198041833
17,-0.267058352,1.219863191,1.713300734,1.85677222,0.20000001,-0.207350338,0.200909822
24,-0.359865496,1.852561927,1.292696462,1.440659566,0.199917685,-0.011553777,0.197903597
14,-0.288436406,0.946717101,1.64652752,1.836325826,0.186036335,-0.042259741,0.183492827
22,-0.354107901,1.631602373,1.472175775,1.687789367,0.164021747,-0.164173951,0.163736323
0,-0.011111111,0.305555556,1.570796327,1.570796327,-0.199749425,0.36817301,-0.199749425
46,-1.059075177,0.665055312,1.515571937,1.283817361,0.20000001,0.084490427,0.196593611
13,-0.216287701,0.836821342,1.718454974,1.971400619,0.199985517,-0.040445216,0.194634039
23,-0.360372967,1.769188904,1.41995966,1.607068178,0.199640625,-0.167526174,0.199272439
20,-0.299774887,1.522613506,1.691612404,1.780048372,0.075442305,-0.172923407,0.076674756
26,-0.322785184,2.072599372,1.455429113,1.302993388,-0.179590011,0.169134442,-0.174939273
44,-1.015994451,0.860591953,1.323397164,1.355184516,-0.199999987,-0.042335599,-0.199764401
20,-0.365688829,1.579670749,1.409272496,1.68610961,0.199837754,0.082974762,0.189961053
45,-1.017966118,0.85407481,1.260413686,1.373683538,-0.199999998,0.132383003,-0.200214659
28,-0.342625781,2.071822275,1.425727378,1.280720395,-0.156216247,0.091794429,-0.153250318
18,-0.353274074,1.324100666,1.608408886,1.684984899,0.199859942,-0.240262776,0.201112289
17,-0.326157572,1.215146726,1.590091077,1.753947372,0.199985244,0.096256837,0.195736374
39,-0.788694914,1.421760278,0.777939825,0.90782567,-0.199999969,0.079600422,-0.199346299
