input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.15,1.5707963267948966,1.5707963267948966,-0.13834415,0.21918413


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.13744359,0.20569721
1,-0.10152319677921931,0.10454141783239704,1.6736449311163764,1.5197047943227575,-0.114141226,0.27104145


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.1944444444444444,1.5707963267948966,1.5707963267948966,-0.12934865,0.19976011


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2166666666666666,1.5707963267948966,1.5707963267948966,-0.121253714,0.19382301


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2388888888888888,1.5707963267948966,1.5707963267948966,-0.113158785,0.18788591
1,-0.10109541825340548,0.18312115815001925,1.6647392819311957,1.5270104496247598,-0.11876364,0.22424322
3,-0.11033474846199268,0.10020451268619927,1.9108190397408347,1.3509711058912293,-0.024578482,0.29658234
4,-0.11043821452198867,0.09971480502895116,2.059110210337911,1.286915081380859,0.02539739,0.30693993
5,-0.104832358254381,0.11879975508864614,2.212580175199781,1.2850048159920409,0.0672592,0.30056918
6,-0.09692964970112057,0.1491547263390481,2.3628647635367255,1.3492744411728412,0.09831172,0.2824433
7,-0.09080126274368236,0.18616161852535573,2.5040864209320883,1.4650785164934674,0.11914917,0.25705215


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2611111111111111,1.5707963267948966,1.5707963267948966,-0.10506381,0.18194875


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2833333333333333,1.5707963267948966,1.5707963267948966,-0.09696888,0.17601165
1,-0.10085267476689322,0.2355295901440682,1.6588021526720862,1.531539638120351,-0.11118442,0.19643372
