input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.377587831,-0.117945372,0.354931876,1.642608059,27,-0.1999823897433999,0.20779773644877778,72.91913223266602
1.355272348,-0.122248831,0.334149138,1.648522987,28,-0.19854843927553772,-0.0007369266886398944,53.868385314941406
1.330987723,-0.126982827,0.313697808,1.654286799,29,-0.1988206762055124,-0.024001160790385893,51.57972073554993
1.304597096,-0.132156201,0.293670638,1.660116169,30,-0.1952095888649625,-0.021296916603191794,50.95943593978882
1.275946814,-0.137747893,0.274246298,1.666527968,31,-0.1864748395739895,-0.021650261695307694,53.35329866409302
1.245735555,-0.143490003,0.256302524,1.674644367,32,-0.15942912584146274,-0.016403159674485288,51.483153343200684
1.214111103,-0.149262885,0.240014476,1.684967576,33,-0.10276632720629197,0.3057238446207989,72.58964133262634
1.181850878,-0.154746709,0.225981867,1.69879211,34,-0.10650992465198116,0.027073982403364248,51.773674964904785
1.149313752,-0.159763987,0.214276139,1.716716753,35,-0.0740818866849049,0.027008492144550072,50.47358059883118
1.117586814,-0.164076209,0.205046141,1.738570167,36,-0.057168999795920786,0.02464138361258886,47.15688133239746
1.091030755,-0.166882743,0.199469377,1.764492635,37,-0.011582613550128554,0.14558145801270306,64.05104613304138
1.072203862,-0.168015917,0.197339647,1.792329801,38,0.022964402932994614,0.18524142190068058,68.83416032791138
1.065084341,-0.16728068,0.198678501,1.818413095,39,0.01101311895822649,0.21516559709451194,62.97439169883728
1.066166829,-0.165382129,0.202111253,1.843244792,40,0.0812305918059917,0.14920048657697074,54.57182455062866
1.073588696,-0.162699272,0.207011144,1.866994806,41,0.01933407254996725,0.07790916834378094,63.466041564941406
1.084117568,-0.159726969,0.212557292,1.890108929,42,0.08735988386402295,0.14281475093573037,57.662142515182495
1.096363175,-0.156664074,0.218432223,1.91285762,43,0.08872231473177587,0.18639891096628713,63.114952087402344
1.11050624,-0.153504292,0.224693202,1.93523788,44,0.022450657731772065,0.11680260236498655,58.546351194381714
