input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.58035648,-0.101922499,0.363126154,1.403104401,8,0.19993862941073864,0.26234302122561953,95.04219079017639
1.573909669,-0.102011323,0.377150406,1.39747093,9,0.19997047725822287,0.39828467378921534,96.92643857002258
1.566824285,-0.102005249,0.390752628,1.39482995,10,0.1853597358834249,0.17205704055717547,85.89867210388184
1.559298689,-0.101901436,0.404125087,1.394690839,11,0.19991917304109727,0.40881119375543357,84.26099061965942
1.551558682,-0.101694433,0.417562952,1.396210433,12,0.19315296630386822,0.4373262679304021,82.89925050735474
1.543728128,-0.101381824,0.43103789,1.399318307,13,0.19416977371829452,0.4355554148287827,74.4280424118042
1.535793407,-0.100954651,0.444775525,1.403980362,14,0.06115991161293249,0.43776245059077123,84.21354722976685
1.527886631,-0.10041184,0.458682215,1.410207835,15,0.199724372956482,-0.2690995465352646,50.37416386604309
1.520363448,-0.099813417,0.471478941,1.418622687,16,-0.1999730178528715,0.5218750286907596,80.83170294761658
1.513002992,-0.099219329,0.482434464,1.430525571,17,-0.19994359741746429,0.3996808132156785,60.89630103111267
1.505749589,-0.098738005,0.490254181,1.446696236,18,-0.19995757762380414,0.368050895206755,68.16398787498474
1.498319809,-0.098515101,0.493489007,1.467508172,19,-0.1515098088575755,0.34293703025025135,56.79708504676819
1.490155939,-0.098750566,0.490417528,1.492438691,20,-0.1999738999379096,0.31399460917507976,70.62331700325012
1.480668248,-0.099569998,0.480832057,1.518955284,21,-0.17553091181447616,0.24489331056818128,51.223997354507446
1.469492798,-0.100901738,0.466939084,1.544544434,22,0.18674783746369725,-0.29910039025742624,53.76742148399353
1.456216008,-0.102731656,0.450022985,1.568332216,23,-0.19741643680670296,0.1690491168252133,54.96547222137451
1.440894803,-0.105058102,0.431054435,1.589137327,24,-0.19289590326442252,0.1264892070300257,53.59825325012207
1.424450213,-0.107857852,0.410885423,1.604564912,25,-0.199004340499135,0.08142370074660876,55.61307501792908
1.40694158,-0.111112432,0.39004617,1.615415467,26,-0.19939741040146025,0.032495394557133066,60.71841263771057
1.387895606,-0.114770537,0.36913719,1.624348358,27,-0.19975205537023358,0.02156635996955566,53.20211863517761
1.367262455,-0.118848441,0.348275386,1.631673981,28,-0.19907560368478816,0.01228062823936729,56.387237787246704
1.345026073,-0.123370119,0.327516644,1.637459074,29,-0.19686920412599027,0.02983401421198063,53.879812240600586
1.320768264,-0.128320184,0.307085743,1.643238593,30,-0.19822615896923085,-0.005363593050530062,52.926785945892334
1.294377574,-0.133714685,0.28705031,1.649040953,31,-0.19101368330190557,0.026078679658580222,53.845590591430664
1.265970672,-0.139427937,0.267932138,1.655883391,32,-0.17811356905035805,0.006118261791645693,58.306947469711304
1.236070597,-0.145250185,0.250335304,1.664478335,33,-0.15165856966050387,0.08200899808642828,58.85952568054199
1.204795141,-0.151078683,0.234373255,1.675201885,34,-0.12562061559033885,0.033191240405569686,51.58417534828186
1.172593991,-0.156648744,0.220501305,1.689473195,35,-0.09727638999331979,0.053080320309873544,50.75783348083496
1.140140884,-0.16171972,0.208965028,1.707853852,36,-0.07920550137873357,0.05062151520330498,52.82142949104309
1.108631991,-0.166038273,0.199935824,1.730111233,37,-0.002548656426593263,0.3202427002146974,74.73842191696167
1.082013963,-0.168879732,0.194413762,1.756315301,38,0.014348675481993882,0.23773411517367155,65.74028062820435
1.062707143,-0.170081898,0.192203908,1.784522868,39,-0.03349971008934701,0.23465120495969263,59.9239718914032
1.055017307,-0.169397748,0.193421329,1.810982353,40,0.0715460388816413,0.17959319939689808,55.27995204925537
1.055323815,-0.167576893,0.196633838,1.835983587,41,0.10759225092188023,0.20485011145985263,51.40302300453186
1.062141974,-0.164932504,0.201338242,1.859882016,42,0.07067264444029939,0.1878790155487094,58.35384225845337
1.072101694,-0.161982739,0.206690553,1.883189104,43,0.10453137852482665,0.1839035117813065,54.68346619606018
1.083791105,-0.158934665,0.212365737,1.906137941,44,0.1005132152058566,0.18261757080796598,53.794121742248535
1.097294597,-0.15579636,0.218389789,1.928687004,45,0.03341289057297703,0.14666099545837383,55.335517168045044
1.112897751,-0.152551285,0.224846472,1.950810538,46,0.14335502041140744,0.17194461983236395,57.8630154132843
1.130606541,-0.149218088,0.231763363,1.97251888,47,0.17553204400528422,0.1517871213512326,54.31764030456543
1.150382269,-0.14581652,0.239174295,1.993910099,48,0.1957767242368941,0.12380815643674904,58.754363775253296
1.172153948,-0.142380224,0.247090807,2.01491343,49,0.19901041494985883,0.10773824069333833,59.08600068092346
1.195838851,-0.138943695,0.255528063,2.035462218,50,0.19996145075296046,0.08577042799936034,59.70840573310852
1.221533378,-0.135522437,0.264560234,2.055544775,51,0.19996342107890316,0.06648477266012137,60.59855842590332
1.248710105,-0.13219168,0.274108372,2.075174885,52,0.19985753255130154,0.042902807875169285,55.20686101913452
1.276956822,-0.129019357,0.284083175,2.094135092,53,0.1999815182988748,0.024419744194085657,54.04107117652893
1.306225433,-0.126044051,0.294463388,2.112005485,54,0.19999153112869797,-0.004336254936054546,52.43680500984192
1.336524156,-0.123286934,0.305290429,2.128673736,55,0.19998430987593876,-0.017273835001137678,55.83951997756958
1.36789806,-0.120780294,0.316579437,2.14367174,56,0.1999853913752098,-0.05333643824045805,50.809478521347046
1.401230072,-0.118482895,0.328780057,2.157685735,57,0.19994735490995924,-0.06351697298589762,53.25700807571411
1.436864168,-0.116438922,0.342158183,2.170887385,58,0.19993737693881122,-0.09502704657412593,47.76944541931152
1.474789386,-0.114742521,0.356869947,2.183214828,59,0.1999897504971746,-0.07588501304776943,52.39634990692139
1.514552547,-0.113517358,0.372974243,2.194878448,60,0.19994769481958516,-0.1451626616023433,52.34095048904419
