input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.570796327,-0.077777778,0.261111111,1.570796327,0,0.1998989401637172,-0.34270824604265,58.76070427894592
1.579072952,-0.077844671,0.276676314,1.54314918,1,0.19996169815409642,-0.5281282907003324,66.95405578613281
1.586558619,-0.078039289,0.292634778,1.511875639,2,0.19993339183176245,-0.3800621917116127,66.65720629692078
1.590931815,-0.078334399,0.308941063,1.483995579,3,0.19992534434159231,-0.4224092526325026,58.68256759643555
1.592459978,-0.078672978,0.325051508,1.46019891,4,0.1999245670450087,-0.4302973238715635,60.26799249649048
1.591606711,-0.079008201,0.340773075,1.440515632,5,0.19991870912852336,-0.4376932570613992,60.304157972335815
1.588771971,-0.079305621,0.356064673,1.424921302,6,0.19991750531784458,-0.4364875834600561,59.29137420654297
1.584295015,-0.07953997,0.370927201,1.413396953,7,0.19992319529624786,-0.4233796062316451,62.89333772659302
1.57861955,-0.079694047,0.385366632,1.405450966,8,0.19202063590591953,0.17653696286383785,83.24230742454529
1.572098962,-0.079758011,0.399405714,1.400652869,9,0.07975192691181152,0.039077300176760615,76.6399998664856
1.565035455,-0.079727421,0.413008387,1.398678337,10,0.19995297750134383,-0.3104692928886112,58.610546827316284
1.557619023,-0.079598499,0.426582038,1.398654987,11,0.1998194023520061,-0.38173363276974914,54.62932634353638
1.549996036,-0.0793663,0.44021953,1.400289916,12,0.19984674881023026,-0.37985708742350077,56.818119049072266
1.542280293,-0.079027401,0.453936858,1.403477129,13,0.19963103959029735,-0.29443479860965593,60.13037371635437
1.534569441,-0.078578607,0.467775021,1.40810308,14,0.19571196394101542,-0.3299473551747495,56.042521476745605
1.526749767,-0.078021205,0.481635089,1.414915107,15,0.19053164075660078,-0.3522513056184233,56.30263113975525
1.51915519,-0.077437394,0.493812372,1.425054813,16,-0.1786326841471153,0.39400130676187217,66.21499514579773
1.511630016,-0.07687384,0.50396199,1.439099113,17,0.1461069010858041,-0.24151886587890983,55.067042112350464
1.504189168,-0.076533153,0.5093683,1.45817632,18,0.1396751287268981,-0.236901094560285,58.80883026123047
1.496315044,-0.076555873,0.509046062,1.481886509,19,0.14208172754557452,-0.3141908490373968,52.99365854263306
1.48762336,-0.077084606,0.502346113,1.507774776,20,-0.17827412186644837,0.27358407270164903,58.682905197143555
1.477379579,-0.078146163,0.490336791,1.533880263,21,-0.17943600714316413,0.2718725573255219,55.77859568595886
1.46541126,-0.079681927,0.474911822,1.558154508,22,-0.19841236287494265,0.18246503978976714,58.618865728378296
1.067115019,-0.148700465,0.205163833,1.769256846,38,-0.06573979040748583,0.2333256987912234,60.168859004974365
1.05243237,-0.149120329,0.204414533,1.796598983,39,-0.006550651875477651,0.25314241942534477,56.40260553359985
1.048858228,-0.147829203,0.206668613,1.822254086,40,0.04110660123534786,0.22597303836542615,57.476672410964966
1.053599517,-0.145377971,0.210953781,1.847016243,41,0.06953876162779389,0.17744954046628972,58.56972789764404
1.062718933,-0.142433032,0.216185825,1.871081558,42,0.10723311573663705,0.18796667826843333,53.747885942459106
1.073491725,-0.139382633,0.221733623,1.894985679,43,0.10272045118204477,0.18289748217392957,51.71657204627991
1.08590912,-0.136254593,0.227582269,1.918580101,44,0.04156256528513975,0.15400867373189392,65.33753490447998
1.10038254,-0.13302005,0.233830686,1.941757319,45,0.11627384535069298,0.2055794353838021,58.2453818321228
1.117082548,-0.129679931,0.240537154,1.964492682,46,0.14710020828782927,0.18917288318374165,56.18667531013489
1.135940641,-0.126265485,0.247709766,1.986752418,47,0.13923999405322,0.147221141657679,59.498165130615234
1.156892356,-0.122803401,0.255371958,2.00856607,48,0.1920635382309791,0.13711787898890226,55.45049452781677
1.179869142,-0.119322091,0.263551033,2.029953686,49,0.1999589430661121,0.11830409906650538,58.9540376663208
1.204803679,-0.115855094,0.272270667,2.050854031,50,0.19996616023932048,0.09630558212550501,59.599891662597656
1.231147383,-0.112475006,0.281450735,2.071336273,51,0.17696682914744527,-0.25332842107332565,60.82732033729553
1.25817726,-0.109269988,0.290928141,2.091284478,52,0.19997557317500644,0.04955146523639122,56.007266998291016
1.28631094,-0.106225867,0.300821154,2.110528236,53,0.19997825292245053,0.03566142086902981,53.253663539886475
1.315543212,-0.103370537,0.311145645,2.128848793,54,0.19987201187053255,0.020243739688182886,50.890745401382446
1.570796327,-0.077777778,0.283333333,1.570796327,0,0.19990427023893162,-0.37168069631900114,53.89361619949341
1.579229975,-0.077845807,0.298868663,1.542630811,1,0.19994023127782953,-0.4176236928061778,59.76863121986389
1.585836873,-0.078035331,0.314801523,1.514193706,2,0.19993885205278258,-0.4317368583054016,61.92364287376404
1.589493476,-0.078306741,0.330770023,1.489559204,3,0.19992193208821654,-0.46308518325852055,57.94064021110535
1.590616799,-0.078610207,0.346447871,1.468847902,4,0.19993098833232675,-0.45324199139571664,61.62221813201904
1.589624564,-0.078906991,0.361750562,1.451993454,5,0.19992290039968874,-0.4493487770440239,64.90353322029114
1.58685217,-0.079167719,0.376661008,1.43900565,6,0.19993840684444486,0.028712833946564428,73.43097925186157
1.5826718,-0.079370931,0.391188851,1.42962564,7,-0.19986928369856027,0.525415509664435,93.95288443565369
1.577465919,-0.079502338,0.405353865,1.423391525,8,0.19992388021062332,0.21356247461417946,92.5461254119873
1.571537163,-0.079553221,0.419123557,1.42001357,9,0.1999384292012113,0.3659307207001964,83.9408118724823
1.565146184,-0.079519688,0.432673294,1.418876324,10,0.1998598048105703,-0.4196820010155952,57.942049503326416
1.558434981,-0.079396214,0.446341011,1.419375409,11,0.19993503796356973,-0.4119073861127456,57.77911043167114
1.551527195,-0.079177912,0.4601126,1.421436583,12,0.19994926067537236,0.3110620721396564,58.17902851104736
1.544367196,-0.07886126,0.473941597,1.425588366,13,0.1999358676401955,-0.4032841896076425,58.19519066810608
1.537065156,-0.078443254,0.487809098,1.431859485,14,0.17894723342914723,-0.18040853715244703,58.37083888053894
1.529918533,-0.07798581,0.500046685,1.44136017,15,0.18942263541827348,-0.2214587423904445,55.50403666496277
1.522760045,-0.077541284,0.510025536,1.454975727,16,-0.1891284487440108,0.357750865979582,64.7309148311615
1.51562435,-0.077267355,0.515324589,1.473436848,17,-0.18851473674460328,0.3667877803698349,64.3951907157898
1.508025654,-0.077284612,0.51503154,1.496304661,18,0.1511374477023886,-0.26270490577905786,55.984949827194214
1.079712437,-0.145929585,0.210056485,1.778017149,37,-0.0019298384740658644,0.15923533743763343,53.957700967788696
1.064887422,-0.146399283,0.209193124,1.805004224,38,0.030420647259617576,0.1511281888319158,57.604592084884644
1.061349321,-0.145150905,0.211437012,1.830326954,39,0.07337725639991816,0.14383263361784884,56.159114360809326
1.06640563,-0.142708917,0.215834145,1.85485816,40,0.05701663289430911,0.12333435211576148,57.91708493232727
1.075888431,-0.139772564,0.221213205,1.878726837,41,0.06465669192985758,0.12317484648458243,56.87273716926575
1.08699595,-0.136739407,0.226908253,1.902427548,42,0.09346054401294261,0.1555288891996303,55.53329515457153
1.099924817,-0.133614081,0.232950304,1.92575168,43,0.09113549583500442,0.1622772085551115,55.138246297836304
1.114978149,-0.130377313,0.239428386,1.948696232,44,0.02679101223820911,0.12363046261823878,60.07262110710144
1.13222987,-0.127045407,0.246375401,1.971196753,45,0.11690692888966235,0.19171074506828006,57.57267451286316
1.151610485,-0.123649843,0.253801093,1.993220717,46,0.14047610072044453,0.1686922710581673,57.037801027297974
1.173040992,-0.120222412,0.26172003,2.014738202,47,0.1846023728923742,0.1436946728411694,58.60742998123169
1.196440826,-0.116793627,0.270156171,2.035749981,48,0.14369637115516437,0.11665851337043888,55.94723987579346
1.222095878,-0.113356091,0.279247221,2.056359938,49,0.17261301233286802,0.1173731382190933,56.27644681930542
1.248722246,-0.110062329,0.288697883,2.076429633,50,0.19992630689615648,0.07227269538207996,56.63242840766907
1.276384239,-0.106930403,0.298535938,2.095766312,51,0.199880224906039,0.07317851069290687,56.97873401641846
1.305156955,-0.103974096,0.308817747,2.114317668,52,0.19998919937215262,0.04002538196596372,57.65001630783081
1.334977203,-0.101231052,0.3195306,2.13173372,53,0.19998051422461888,0.021557880503649828,58.78356671333313
1.365779628,-0.098731551,0.330690218,2.147840156,54,0.19997557404160887,-0.017117599817744886,56.47827386856079
1.39862533,-0.096432295,0.342743393,2.163018887,55,0.1999832018172373,-0.033048309263336746,55.769476890563965
1.433801423,-0.094379863,0.355925535,2.177412597,56,0.1999825242036613,-0.0518139023129363,55.19027090072632
1.471317813,-0.092664065,0.370388524,2.190955922,57,0.19998544583916744,-0.07976327097324161,55.44979548454285
1.510785483,-0.091406636,0.386159903,2.203525228,58,0.19997315350593645,-0.1254006187594098,48.33414936065674
1.551269692,-0.090735937,0.403103084,2.215357197,59,0.199948785205681,-0.14350135271012154,54.2274374961853
1.59314957,-0.090766092,0.421368856,2.225452753,60,0.19996606253002375,-0.1717296130179369,53.57714080810547
1.634369931,-0.091569294,0.43993934,2.231610397,61,0.19996862354216788,-0.20044019832876628,52.20806050300598
1.673533603,-0.093100434,0.458250919,2.233720324,62,0.19995265122407935,-0.24689896520593405,51.410078048706055
1.709977182,-0.095263565,0.476008291,2.23212882,63,0.1999165966824105,-0.32254669749198184,61.56915092468262
1.743879007,-0.097981518,0.493246262,2.227039955,64,0.19988104123132305,-0.43227780513967906,55.83676791191101
1.775763705,-0.101254726,0.510332635,2.219179835,65,0.1372594810033301,-0.4070787305965913,57.013240814208984
1.806199252,-0.105229384,0.528070921,2.210698769,66,0.15625692078105174,-0.4432740743874867,54.745731353759766
1.834866048,-0.109891856,0.546332671,2.201897156,67,0.13928608761438147,-0.3825522955604869,58.62689757347107
1.860818675,-0.115076613,0.564551261,2.193663112,68,0.17631641044779964,-0.4770640247740256,66.95351052284241
1.885092393,-0.120789576,0.58286611,2.184008259,69,0.17594906877394345,-0.4631923397581338,62.443769693374634
1.907545833,-0.126995435,0.601240071,2.173310637,70,0.1995651259487789,-0.49379479848359353,57.311073303222656
1.92808211,-0.133628902,0.61957122,2.161754579,71,0.1675285342836976,-0.4194530309346538,49.14524507522583
1.946584554,-0.140588118,0.637689937,2.149572077,72,0.1681491944894083,-0.40655589285508087,48.318706035614014
1.963153707,-0.147816604,0.655567279,2.136813145,73,0.17838766085685934,-0.4116688071777802,60.84922409057617
1.977890778,-0.155263736,0.673187165,2.123546269,74,0.17048996194241187,-0.3819985725085447,44.60417318344116
2.044466737,-0.235399863,0.838633724,1.980929368,84,0.20000000996231063,-0.3281198580989071,39.17934226989746
2.044675055,-0.243266664,0.853974553,1.968239188,85,0.2000000097284083,-0.32009759800186954,38.19129395484924
2.044091071,-0.251009443,0.869080776,1.956029974,86,0.20000000983312174,-0.3122828855151098,30.417632818222046
