input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.077350171,-0.164488132,0.203811129,1.826586686,38,0.051602477008740155,0.14496029088103798,57.71101117134094
1.078906483,-0.162565555,0.20739232,1.851231499,39,0.07175564495244904,0.16505083667614848,55.367777585983276
1.086830426,-0.159871015,0.212469012,1.874761676,40,0.07664291707097272,0.11912335354614902,55.758352756500244
1.097871735,-0.156895909,0.218205038,1.897614743,41,0.07799473223617674,0.12443107905227885,55.274035930633545
1.110655274,-0.15383094,0.224290647,1.920122095,42,0.0631255186519854,0.1211810216352316,55.67902898788452
1.125401053,-0.150665746,0.23079671,1.942285551,43,0.07161095060372799,0.13327497770886154,54.60102295875549
1.142250518,-0.147407733,0.237771644,1.964028178,44,0.00982860040142785,0.10967470439036946,61.478068351745605
1.16114811,-0.144086254,0.245227271,1.985317604,45,0.0703292322453939,0.151802934579788,61.26412606239319
1.182020398,-0.140732105,0.253178045,2.006125917,46,0.1293292618232159,0.15033233497530885,59.689292907714844
1.204799118,-0.137372727,0.261653308,2.026488056,47,0.1661727758055677,0.12617586429937883,59.65810465812683
1.229792747,-0.133999496,0.270795452,2.046483808,48,0.18028963624652555,0.11663773261111757,59.42962026596069
1.257110252,-0.130646958,0.280669816,2.065862704,49,0.1933244853916193,0.0841454368826799,58.47206997871399
1.285544343,-0.127466262,0.290973292,2.084296306,50,0.19996482326592152,0.054417664756589164,60.109545946121216
1.314984726,-0.124491578,0.301701966,2.101594422,51,0.19979884968500566,0.014484821651901868,61.91672325134277
1.345379437,-0.121749872,0.312879437,2.117622322,52,0.19656455634275405,0.0023951406643942103,53.13285160064697
1.376966869,-0.119251293,0.324629017,2.132259508,53,0.1999563620520778,-0.02384638878586275,54.89326310157776
1.410784452,-0.116957212,0.337468752,2.146158593,54,0.19999035733634726,-0.04267985568039988,53.99615025520325
1.446842625,-0.114947568,0.351542036,2.159253617,55,0.19952511513552423,-0.06800566190293303,53.35553216934204
1.485107523,-0.113323424,0.367005478,2.171488223,56,0.19991722931000552,-0.09497035716533377,53.76570010185242
1.524920497,-0.112219398,0.383815432,2.182912506,57,0.19970061642401696,-0.11917667612395692,52.98985576629639
1.56542205,-0.111763819,0.401744163,2.193152552,58,0.19997118756228213,-0.23868258190521455,63.42449069023132
1.60577142,-0.112042803,0.420287839,2.200410483,59,0.19983996972926543,-0.1790551304741485,53.18217992782593
1.644569632,-0.113051466,0.438733083,2.20355692,60,0.1999665997329174,-0.24825742748333302,63.288904905319214
1.680901858,-0.114716097,0.456738202,2.203129462,61,0.1999908993350652,-0.5885535470480293,72.02549839019775
1.714700634,-0.116949968,0.474198223,2.199183724,62,0.1645242867509807,-0.3785277154022311,52.10804557800293
1.746396004,-0.119730894,0.491431169,2.192493435,63,0.14562068147850693,-0.3900396949894027,56.78727316856384
1.776516353,-0.123133594,0.509038816,2.184486531,64,0.14072416447121008,-0.37889279237116413,58.83676862716675
1.805047935,-0.127203628,0.527220941,2.176009471,65,0.11458361356774945,-0.28931760346425367,60.917845249176025
1.831116132,-0.131831391,0.545536035,2.168098499,66,0.19997149111483445,-0.5336417377733109,60.09181046485901
1.854964411,-0.1369239,0.56376372,2.159878173,67,0.15707177636791772,-0.38728440860599533,69.45679998397827
1.877216338,-0.142491071,0.582053058,2.150346609,68,0.19990562635789338,-0.5822532716470961,63.87111306190491
1.897720927,-0.148500491,0.600379929,2.139984762,69,0.16094910282688743,-0.3763294913972254,68.07199120521545
1.916414049,-0.154897189,0.618669733,2.129005301,70,0.1711255744470738,-0.39176294292584174,55.16488838195801
1.933248374,-0.161578265,0.63673683,2.117427119,71,0.17094223399841782,-0.3770427482558544,48.8687310218811
1.948314652,-0.168494099,0.654560159,2.105311039,72,0.17389386659925649,-0.37157387323836577,66.32103705406189
1.961766253,-0.175607162,0.672144539,2.092545757,73,0.17858340010709745,-0.487111658320539,49.95640707015991
1.973636726,-0.18290068,0.689538658,2.079414863,74,0.19994518380105197,-0.4941701557867622,51.382076263427734
1.984033852,-0.190334763,0.706729134,2.065881321,75,0.17565252588727237,-0.33780530498045,43.156031370162964
1.993037175,-0.197884097,0.723731829,2.052003011,76,0.18305139171435275,-0.33546303999045035,55.51473617553711
2.000681764,-0.20555536,0.740628836,2.038005477,77,0.19995884602807876,-0.3504996524420964,43.23414754867554
2.007049494,-0.213307418,0.757391128,2.023890582,78,0.18078022471703625,-0.3054559707039904,40.22951865196228
2.012162036,-0.22110079,0.773992315,2.009869296,79,0.18465491375183282,-0.29885929166415887,50.260921478271484
2.016025343,-0.22885891,0.790327849,1.996270535,80,0.18718663157141957,-0.2905759064272697,50.45191693305969
2.01875741,-0.236547623,0.806380814,1.983135721,81,0.18618226883481861,-0.2774361638614965,50.34255623817444
2.02047628,-0.24415623,0.822176542,1.970467052,82,0.19996254672186597,-0.29622663322324577,50.88754749298096
