-0.690936663,1.404089308,0.993244818,0.958249632,-0.195337944,-0.048943465
-0.593830298,1.536599783,1.044552046,0.971544626,-0.111891388,-0.135232903
-0.351990613,2.015313072,1.3304634,1.370908183,-0.041459636,0.23246193
-0.358401713,1.93772274,1.204811012,1.461224498,0.18505259,0.125407104
-0.231277057,0.970127226,1.76887554,1.855044394,0.199934783,-0.10279213
-0.344861389,1.601451981,1.573009775,1.666233276,0.03338912,-0.071532524
-0.352107437,2.030250415,1.361453935,1.363836023,-0.102637983,0.194389299
-0.077022278,0.335395662,1.664373139,1.618879407,0.199940856,-0.268201116
-0.559366039,1.594999217,1.099610963,0.966916229,-0.12348534,-0.166146629
-0.686742058,1.412196369,0.991067499,0.958816718,-0.199975636,-0.031143176
-0.270439108,1.138383128,1.689105463,1.835702487,0.199879777,-0.066229981
-0.618258727,1.510632598,1.007667679,0.968274202,-0.199925803,-0.01349017
-0.705852151,1.386489307,0.984403071,0.956693456,-0.199974917,-0.047430363
-1.001328826,0.882479823,0.688196901,1.350867386,-0.08852104,-0.166580706
-0.080026888,0.395816717,1.393789194,1.517611324,-0.199844824,0.38465437
-0.366322036,1.899031748,1.187089429,1.529637443,0.199899382,-0.0256693
-0.105406934,0.41750597,2.00883423,1.308674328,0.199958342,0.148749842
-0.739771787,1.335617329,0.975324544,0.956651012,-0.198728346,-0.047864096
-0.842883863,1.18891996,0.928568783,0.966918105,-0.200000001,-0.031150745
-0.361083577,1.966434611,1.486583899,1.30491168,-0.082563488,0.153379714
-0.371928744,1.543329041,1.539025737,1.604568493,0.027727291,-0.032978403
-0.274805543,1.012968409,1.688972359,1.821109217,0.199873666,-0.071460635
-0.576301614,1.570486129,1.081986747,0.95460402,0.075797316,-0.102771461
-0.10172384,0.424167322,1.446223911,1.52142907,0.061286135,0.404981225
-0.12981027,0.549609082,2.000239304,1.800620892,0.19996852,-0.075274538
-0.986297076,0.902974776,0.890790918,1.276217235,-0.200000004,0.46716379
-0.125870657,0.217927133,1.999921101,1.310237135,0.199895577,0.12052728
-0.361220909,1.963826906,1.47363825,1.303431556,-0.0492578,0.170078684
-0.105517829,0.361102001,1.623942975,1.468946478,-0.106064984,0.216527664
-0.095258085,0.306438368,2.023846396,1.296531122,0.199973409,0.130413419
-0.684292065,1.41375766,0.993653389,0.95957482,-0.199424918,-0.029958179
-0.139276816,0.587550535,1.985717407,1.828930368,0.199992491,-0.10496765
-0.095210343,0.614248065,2.056817659,1.75468859,0.199974187,-0.043035562
-0.713239017,1.373544634,0.983894653,0.957040111,-0.198079535,-0.035502691
-0.369684522,1.880220245,1.190341437,1.50050969,0.199908981,0.017960444
-0.819936266,1.217153733,0.944726587,0.965959525,-0.199804334,-0.068160928
-1.001658505,0.878506568,0.648852312,1.399831809,-0.148755692,-0.071212377
-0.08032493,0.425707803,1.389303235,1.565595039,0.19987147,-0.497096225
-0.101559037,0.337507201,1.4137355,1.593060318,0.199942366,-0.368957736
-0.05519032,0.167937391,1.649006624,1.55003993,-0.196635994,0.309600978
-0.125604368,0.6280869,2.026651998,1.769190618,0.199935316,-0.163024358
-0.055489817,0.122262767,2.158383413,1.410274349,0.199840227,0.023581646
-0.34842926,2.039424177,1.240466852,1.408969406,0.100537501,0.180453672
-0.187375882,0.259882262,1.595143966,1.098823149,-0.083630097,0.289791581
-0.353627906,1.984580945,1.239947744,1.419948315,0.141875562,0.151878857
-0.219886401,0.972563123,1.782766879,1.874116183,0.19993728,-0.101613257
-0.996393507,0.901866244,0.684157586,1.331785993,-0.19119379,-0.165352207
-0.622932464,1.498654642,1.01544335,0.969197933,-0.190986796,-0.059498005
-0.356366386,2.000667511,1.230548497,1.418083184,0.123824381,0.15428365
-0.488629943,1.698629551,1.337858654,0.99361607,-0.200000009,-0.288305261
-0.363221412,1.75104244,1.336267494,1.607896963,0.199916124,-0.162157988
-0.986368799,0.89382653,0.671145055,1.409043133,0.002053318,-0.075239082
-0.367861917,1.945121988,1.529944069,1.272371971,-0.050841399,0.093621401
-0.236863165,0.989336319,1.758596327,1.852462952,0.199283088,-0.117173095
-0.833374592,1.202642036,0.929335705,0.975208468,-0.199999943,-0.113029306
-0.810924913,1.234019643,0.950552849,0.9598855,0.199996298,0.005285177
-0.690394027,1.404019505,1.055815337,0.945517622,0.20000001,0.212723812
-0.198839297,0.801772457,1.82879283,1.886060275,0.191668204,-0.162387691
-0.3132135,1.298793851,1.603126472,1.769108507,0.199994173,-0.074797327
-0.348402898,1.552644813,1.551882516,1.660984969,0.026364101,0.009574618
-0.842495539,1.184227665,0.931316086,0.974709869,-0.199964114,-0.076834016
-0.302057545,1.129174473,1.652745628,1.780666229,0.199972085,-0.04939838
-0.093872143,0.554983277,1.46438935,1.473850737,-0.154119863,0.320616834
-0.101555823,0.349813658,1.570263758,1.631340189,0.199979597,-0.288233514
-0.104071751,0.515848501,1.588695035,1.416459361,-0.199150826,0.128838846
-0.119875377,0.389153365,2.019704507,1.518338975,0.19999558,0.078946734
-0.110060072,0.418105668,1.555971784,1.290432956,-0.199949295,0.161782401
-0.365193645,1.883640369,1.199555904,1.511533882,0.19968628,-0.006450483
-0.354468189,1.565349608,1.542581157,1.6558851,0.041675327,-0.030692925
-0.986670345,0.901831812,0.90107657,1.272504464,-0.20000001,0.348632965
-0.198201096,0.851926596,1.822417096,1.839466232,0.199938746,-0.047061587
-0.146866028,0.174061621,1.911762257,1.115316249,0.08576597,0.173082867
-0.910887767,1.078609665,0.866686218,1.04991213,-0.19420454,-0.088026629
-0.713583348,1.364679311,1.00003184,0.94986696,-0.199999953,-0.064711879
-0.110009047,0.52139191,1.560145053,1.580180091,0.199893809,-0.106177375
-0.816715459,1.225143772,0.947092228,0.958288948,-0.19983071,-0.03726757
-0.182428391,0.844464822,1.839699094,1.925970835,0.187730201,-0.151814202
-0.461670313,1.740686233,1.388759487,1.027985965,-0.200000009,-0.225301023
-0.888463664,1.116869493,0.892215291,1.016192565,-0.081554584,-0.03668813
-1.044384741,0.703566273,1.797450433,1.093747139,0.20000001,1.003317818
-0.354308316,1.974953722,1.223038876,1.444905909,0.177217627,0.105588309
-0.358744115,1.973191484,1.435564002,1.320892643,-0.05129855,0.195982531
-0.863927843,1.150244075,0.926517472,0.977129286,-0.199999866,-0.020421868
-0.34176911,1.522208014,1.55046757,1.697844767,0.059668366,0.017380932
-0.353768771,1.549151893,1.541387462,1.640566562,0.038923017,-0.017231777
-0.358600795,1.996299328,1.410977065,1.342280868,-0.08955099,0.180323176
-0.657541595,1.4447693,1.0087781,0.966859411,-0.040226915,-0.055514422
-0.098982121,0.593887686,1.475316584,1.52230878,0.199981864,0.321266965
-0.077861559,0.236701729,1.54331894,1.578759703,0.191393324,-0.233703208
-0.449606035,1.762568679,1.450304032,1.046745473,-0.200000009,-0.245014837
-0.979494904,0.927386809,0.832835152,1.249070118,-0.20000001,0.327009473
-0.357624703,1.971059388,1.474744134,1.307524023,-0.064117973,0.169106097
-0.345903833,1.533543217,1.536650577,1.674149363,-0.012156394,-0.035661774
-0.089957512,0.53004862,2.075583014,1.550115111,0.19999368,0.02616598
-0.101988506,0.388353473,1.430991374,1.558164696,0.199954486,0.4053991
-0.366931431,1.818920513,1.284770395,1.550225866,0.089568945,-0.279334495
-0.745885545,1.335643846,1.066846462,0.876020768,-0.20000001,-0.124335766
-0.117754154,0.468411409,1.651728316,1.368383052,-0.199630048,-0.043456922
-0.190071267,0.254741553,1.624123124,1.076555254,-0.189072224,0.29458618
-0.094803244,0.589524711,1.467827981,1.482849017,-0.023936243,0.316518192
-1.000417673,0.882132864,0.655637367,1.401975768,-0.187163427,-0.010306751
-0.110518797,0.33525859,2.04222134,1.557515001,0.199976072,0.014102482
-0.960169094,0.667807923,1.150256449,1.958250165,-0.20000001,6.218826272
-0.873726297,1.139663994,0.900705148,1.001968773,-0.199990858,-0.099615391
-0.18209277,0.898849981,1.852015725,1.911709677,-0.002390208,-0.11655529
-1.013991896,0.804588389,1.116054317,1.30049995,-0.1959506,0.506368029
-0.582900258,1.559301835,1.040027778,0.970874996,-0.175996038,-0.110943437
-0.358770091,1.695020516,1.429981016,1.651100738,0.163301072,-0.297049945
-0.955280235,0.991400747,0.814339155,1.156320947,-0.180832232,-0.137135042
-0.580410737,1.56617997,1.10574776,0.942482777,0.100957297,-0.213892849
-0.071514084,0.604938112,1.399127726,1.430271214,-0.16217389,0.321576214
-0.363874641,1.902675935,1.198910856,1.491916976,0.199654712,0.034805845
