input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
2.042449238,-0.258846144,0.884412622,1.944976249,87,0.20000000979119242,-0.30507634656823124,42.49837255477905
2.039877323,-0.266755889,0.899968508,1.935021848,88,0.20000000981215155,-0.2917699784750777,40.51459622383118
1.570796327,-0.077777778,0.305555556,1.570796327,0,0.19988754031305667,-0.7052022457072322,57.32875895500183
1.57826205,-0.077835538,0.320481455,1.545971305,1,0.19998026342901598,-0.44471862426203,62.61366558074951
1.583919565,-0.077993255,0.335615223,1.521860872,2,0.19992860021407183,-0.49417513745902053,59.85219049453735
1.587326735,-0.078225539,0.351165749,1.500048609,3,0.1999275602303859,-0.4921194724252976,57.696563482284546
1.58844695,-0.078487893,0.366441992,1.481908048,4,0.19997411935334847,-0.4829215737135276,59.771177530288696
1.587653384,-0.078746343,0.38137041,1.46736796,5,0.18099959983843286,-0.019859554462626914,65.62628841400146
1.585272195,-0.078975349,0.395954065,1.45632191,6,0.1999381285278652,0.2653392528554297,75.24105024337769
1.581645364,-0.079156247,0.410220418,1.448460063,7,0.1999648035267337,0.32151392509934923,61.81448841094971
1.577090924,-0.079275697,0.424152535,1.443470271,8,0.1998970529660195,-0.45346193536081575,59.004868268966675
1.571905556,-0.079325829,0.437732456,1.440981594,9,0.19988094098095258,-0.4406530489045566,57.03025674819946
1.566289281,-0.079302355,0.451399903,1.440177107,10,0.19994689597791135,-0.4387266164131232,62.04985761642456
1.560291912,-0.079199586,0.465041475,1.441365844,11,-0.10717071071238193,0.37755770426011037,77.12380123138428
1.553926793,-0.07901218,0.478695038,1.444806325,12,0.19994510995352752,-0.43671204702885963,58.431443214416504
1.547279192,-0.078732585,0.492506147,1.450450345,13,0.19964714251369,-0.4060022227188712,58.733925342559814
1.540696365,-0.078405041,0.504696725,1.459272377,14,0.19966437155319594,-0.3468182219187581,59.72621512413025
1.534022164,-0.078081177,0.514362922,1.472334425,15,-0.08637938018056483,0.386796132134987,65.02885103225708
1.52729358,-0.077874482,0.519504548,1.489950784,16,0.19741638821398622,-0.36209017166978175,59.57504916191101
1.520112329,-0.077884473,0.519291763,1.511538507,17,0.19330634816811929,-0.3943018733327273,54.75219011306763
1.51227854,-0.078221922,0.513110716,1.534617491,18,-0.13946951654437242,0.3111598070970356,52.889840841293335
1.503078439,-0.078907568,0.50224409,1.558003737,19,0.19769116038832998,-0.37222230141832396,58.63362526893616
1.491958547,-0.0799887,0.487487134,1.580680977,20,-0.1856545965438253,0.22103589043137054,53.49465346336365
1.478641419,-0.081479237,0.470059506,1.601931797,21,-0.19723253820949604,0.19556250025278799,57.48330593109131
1.463020872,-0.083428462,0.450586421,1.620942758,22,-0.19972134784905016,0.15791197970525547,52.816344022750854
1.446104182,-0.08583248,0.429963008,1.635131298,23,-0.1998070449883885,0.11970131776784983,62.51764750480652
1.427971167,-0.08863309,0.409121792,1.645945783,24,-0.19972238821693716,0.045797629358730545,54.18301463127136
1.408231981,-0.091813715,0.388428773,1.655356689,25,-0.19959845206126112,0.030148755807944443,57.65706181526184
1.386889904,-0.095415793,0.367821775,1.66312059,26,-0.19742975063207135,0.007042849827083249,58.89996790885925
1.363882701,-0.099475711,0.347290236,1.669270843,27,-0.1580031183443639,0.12452696105880572,90.58389329910278
1.338794827,-0.10399091,0.327027914,1.675246875,28,-0.19634349034162987,-0.020895225540241917,60.96313667297363
1.311497211,-0.108975762,0.307126746,1.681187681,29,-0.1954653453253831,-0.04754438805379602,62.82836699485779
1.28172469,-0.114446818,0.287657364,1.687458806,30,-0.18377463304249456,-0.02830688128714537,55.29265522956848
1.24997645,-0.120185006,0.269410492,1.695292288,31,-0.16674622080095894,-0.04909093892646911,57.35814070701599
1.217170592,-0.12585438,0.253226426,1.705992778,32,-0.1235455170782692,0.24342261888277425,78.91070246696472
1.184108607,-0.13117175,0.239511941,1.720335582,33,-0.05432542186063424,0.3415139749898022,89.36479997634888
1.151156526,-0.135968429,0.228257046,1.738826612,34,-0.07699077113929939,-0.018836158248460095,62.68593955039978
1.120080707,-0.139890751,0.219814049,1.761347297,35,-0.11833961878523767,-0.06816135027361012,56.91314458847046
1.094429523,-0.142335157,0.214921042,1.787945354,36,-0.0321466432255471,0.12454053732153472,75.12426948547363
1.079296456,-0.14288209,0.213879947,1.814542121,37,-0.029870915223996333,0.23735641907126215,69.98197603225708
1.075581417,-0.141706072,0.216066913,1.83962003,38,0.05647580652497235,0.14461880883192957,61.62881350517273
1.080856459,-0.139298296,0.220552829,1.863870251,39,0.07281449853330631,0.1247788402985062,68.2266173362732
1.09063426,-0.13639242,0.226065935,1.887491381,40,0.08408275609388709,0.1495717766304624,64.28671646118164
1.102206877,-0.133377136,0.231937753,1.910851103,41,0.04969512350930642,0.11761624576791774,65.98302483558655
1.115700143,-0.130259351,0.238201173,1.933881575,42,0.0685428637461504,0.13008395313383073,68.21126413345337
1.131289399,-0.127040552,0.244910408,1.956530318,43,0.07876856785828906,0.13789036136166913,69.74684309959412
1.149043177,-0.123737778,0.252099713,1.978734943,44,0.06605366598545785,0.14311048909937343,69.8850326538086
1.168891477,-0.120382729,0.259780419,2.000464275,45,0.10540923981030154,0.17031495464503657,73.67063403129578
1.190755174,-0.117007652,0.267968576,2.021689847,46,0.11124450652839402,0.15283355568543552,76.46804690361023
1.214780333,-0.113620228,0.276753818,2.04244826,47,0.170999643943337,0.13149330525299835,73.43912482261658
1.240976916,-0.110252902,0.286186295,2.062647857,48,0.1941670478206936,0.10039572348692619,75.06366920471191
1.268142155,-0.107051566,0.295970987,2.082033177,49,0.1996601592895853,0.10228766661001135,74.13690233230591
1.296451452,-0.104014426,0.306206404,2.10067558,50,0.19989701934211304,0.07374192739189243,74.8623948097229
1.325799442,-0.101182404,0.316868901,2.118239123,51,0.19994241228086862,0.053333177902944666,74.1268081665039
1.356138578,-0.098581904,0.327987618,2.134629597,52,0.19985748909750192,0.0030473963064588856,65.6560754776001
1.388119054,-0.096194945,0.339849548,2.150006854,53,0.1999491142360553,-0.022498182106739404,66.08299326896667
1.422383489,-0.094032644,0.352800922,2.164634131,54,0.19995435048694413,-0.0290977631429494,74.67240619659424
1.458951386,-0.092178064,0.366988089,2.178446911,55,0.19998305391636564,-0.05322218583327972,73.27688455581665
1.497702474,-0.090739385,0.382531601,2.191355534,56,0.19957957197867834,-0.08718441492751088,72.9789068698883
1.537688245,-0.0898536,0.399259324,2.20331682,57,0.19984051033883257,-0.11745628749075966,69.4398443698883
1.578548241,-0.089631404,0.4170967,2.213756399,58,0.19999267194465364,-0.1550064050608949,79.1058976650238
1.619386371,-0.090154931,0.435511922,2.22066797,59,0.19989538281520483,-0.17744893951410878,96.6336612701416
1.658440288,-0.091403522,0.453743936,2.223467693,60,0.1998721316862589,-0.16081988998738256,94.0667450428009
1.694884824,-0.093291325,0.471466374,2.222625504,61,0.19981651804952583,-0.23308203644375713,96.62201023101807
1.728827669,-0.095739783,0.488677986,2.218311334,62,0.1997312062405347,-0.2924778233138157,77.9742693901062
1.760591062,-0.098709911,0.505559524,2.210931077,63,0.17652659129383272,-0.37190770850549154,70.54616904258728
