input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.570796327,-0.1,0.15,1.570796327,0,0.011668354036737641,0.47467548045221725,119.13485789299011
1.562916186,-0.099943521,0.163862078,1.596801124,1,0.036783003557490784,0.45235279721178595,119.48720169067383
1.557729929,-0.099798742,0.177548156,1.618856723,2,0.16355828312501444,0.40203367320374295,100.32625889778137
1.55498633,-0.099607421,0.190729887,1.636468885,3,0.15606472675671418,0.36501905827255227,114.83838486671448
1.554516283,-0.099400475,0.203588867,1.649192629,4,0.15013901447562075,0.37459520038157235,112.14307641983032
1.556297368,-0.099202835,0.216414385,1.656346158,5,0.1999449878237682,-0.25805863472111923,58.33517551422119
1.560641578,-0.099037078,0.229877579,1.656544531,6,0.19998240092263164,-0.1614427070903627,55.40146803855896
1.567654907,-0.098942274,0.244272972,1.648266248,7,0.19994350297863367,-0.2310256216588,55.432724714279175
1.577013368,-0.09896823,0.259923583,1.630739654,8,0.19994133982048815,-0.24047141356942256,54.575382471084595
1.586911439,-0.099152627,0.276207996,1.607053221,9,0.19997739847213986,-0.22884062832170032,64.44272065162659
1.596594168,-0.099497189,0.292506974,1.578109829,10,0.1999389241725233,-0.2626454111389965,57.157490730285645
1.604640617,-0.099982138,0.308668791,1.547875978,11,0.1999304456541033,-0.19296004457881397,54.98256707191467
1.609952559,-0.100576352,0.324874374,1.52007858,12,0.1999308518676995,-0.14967133837731608,57.0050265789032
1.612339027,-0.101235012,0.341141358,1.496196891,13,0.19997680284935607,-0.14504993813122818,54.50143337249756
1.612262493,-0.101897108,0.357051138,1.476399542,14,0.19992581015758995,-0.017504695190929377,65.41492223739624
1.610126067,-0.102524697,0.372555311,1.460673527,15,0.15896655094218165,0.45171079970898853,104.2852430343628
1.606268929,-0.103090146,0.387653462,1.449025961,16,0.19991613576179015,-0.26912308266232016,63.95226216316223
1.601133889,-0.103573382,0.402328666,1.441035597,17,0.19997149556360908,-0.29302864317898675,64.3481035232544
1.595076478,-0.103962702,0.416584133,1.436340162,18,0.03508063360231949,0.5756073664994815,162.79218316078186
1.588455762,-0.104252668,0.430422073,1.43440405,19,-0.19996919672692678,0.4328014364230986,74.15905904769897
1.581468018,-0.104449586,0.444348796,1.434230877,20,0.19983730369740801,-0.32240569657687457,69.7489709854126
1.574248394,-0.104547673,0.458307191,1.435802822,21,0.04919908869032516,0.41037275420262764,62.178993701934814
1.56683444,-0.104543453,0.472472213,1.439054061,22,0.1999517770422775,-0.25953869173809246,59.779335021972656
1.55929336,-0.104430408,0.486995332,1.443902539,23,-0.19998581808402685,0.4316357261129973,76.42164421081543
1.552015695,-0.104223586,0.500603479,1.450911797,24,-0.03290946921819699,0.38317033424940977,54.54852867126465
1.544793184,-0.103961265,0.512284908,1.461751692,25,-0.0611200632084199,0.3750382676220758,56.23042106628418
1.537503959,-0.103696974,0.521178785,1.477196626,26,-0.09652641862137419,0.31820592190036834,53.72793889045715
1.53005953,-0.103548831,0.525174832,1.497654833,27,-0.11981755831990759,0.3313502837210995,58.251362323760986
1.521959503,-0.10364904,0.522936646,1.52231238,28,-0.10469176771180368,0.36359116204712916,66.55104207992554
1.513157773,-0.104079005,0.51485516,1.547324268,29,-0.08767966498595002,0.3357222673380447,68.80869555473328
1.502978138,-0.104852348,0.502518211,1.571495186,30,-0.19212930012758006,0.20506504223190905,55.25898718833923
1.490973568,-0.106004495,0.486905621,1.593990974,31,-0.1999433927553341,0.41925145095723854,66.71179938316345
1.476626916,-0.107561387,0.469016004,1.615119316,32,-0.19996992909082906,0.2892780564865646,59.59503126144409
1.460450993,-0.109568279,0.449420854,1.63262632,33,-0.19996795022635583,0.3065314501438504,60.50809597969055
1.442954079,-0.112054765,0.428608418,1.645223753,34,-0.19521466373923416,0.30527026361692783,67.16708254814148
1.424119763,-0.114928238,0.407777676,1.65523168,35,-0.19568059077796188,0.25222470242302814,58.0867657661438
1.403716978,-0.118196134,0.387093569,1.66373246,36,-0.19520065172847262,0.32391168616118077,60.29711842536926
1.381746654,-0.121894494,0.366522075,1.670572638,37,-0.19206048436676265,0.3139268110778292,57.68314838409424
1.357944073,-0.126034113,0.346179925,1.676653577,38,-0.19836426037237656,0.29646396431183886,58.66545486450195
1.33201789,-0.130627873,0.326164766,1.682699124,39,-0.19997931131221094,0.39387371897302126,59.14510369300842
1.303842775,-0.135695133,0.306536082,1.688724282,40,-0.19997108128435911,0.3828904474139076,57.62781620025635
1.27328889,-0.141229505,0.287432492,1.69501692,41,-0.19999204865653128,0.3838831580914271,58.43246102333069
1.240895228,-0.146983451,0.269680087,1.703083847,42,-0.19987837129187297,0.3745960521727118,65.69220900535583
1.207702381,-0.152595779,0.254122725,1.714233539,43,-0.11332335842716815,0.3767465044239099,57.895599603652954
1.17457286,-0.157775239,0.241131562,1.72921472,44,-0.14199117129737437,0.37400174508958123,61.80563449859619
1.14214136,-0.162324774,0.230725451,1.748320515,45,0.06593296717398546,0.346300110132837,59.04317879676819
1.113694361,-0.16560437,0.223806436,1.77193375,46,0.1295434778553978,0.34660600222525045,58.86372923851013
1.092356336,-0.167256624,0.220534108,1.79851333,47,0.1964402393959074,0.33090907866460856,59.49691581726074
1.570796327,-0.1,0.172222222,1.570796327,0,0.1999834698516308,-0.17159663946530718,61.84843420982361
1.566982101,-0.09997177,0.186531024,1.583424444,1,0.19995716249050027,-0.17194258077841573,60.12550330162048
1.565851127,-0.09990875,0.200824122,1.589700172,2,0.035172235466209456,0.4302841407338001,105.33338260650635
1.56726251,-0.099847885,0.215213016,1.588725432,3,0.199943831824876,-0.286987212653368,59.17024064064026
1.57096266,-0.099823963,0.229868824,1.57984206,4,0.1999457608418395,-0.25462360379598975,56.7852463722229
1.576664908,-0.099871209,0.245028178,1.562304728,5,0.1999791623482975,-0.2786340025446388,59.95287084579468
1.584036111,-0.100022999,0.260665296,1.535240214,6,0.19993737203330528,-0.2724363583580377,57.65562915802002
1.590677851,-0.100290522,0.276655294,1.504551952,7,0.19993585557484467,-0.3082324489541524,57.83037614822388
1.594486023,-0.100649626,0.293026708,1.476477368,8,0.19992716802613195,-0.24187348764322858,60.17037320137024
1.595456561,-0.101041444,0.309156739,1.452585526,9,0.19992687023313963,-0.13445492452876137,54.66943144798279
1.594069892,-0.101419372,0.324869951,1.432881047,10,0.1999727444354008,-0.24676350670742506,53.247517108917236
1.590711541,-0.101750027,0.340143035,1.417374303,11,0.199968826904156,-0.2519710516069999,61.796438217163086
1.585751406,-0.102008868,0.354964744,1.405983033,12,0.19991291927563784,-0.15545042169035714,55.27971053123474
1.579589322,-0.102179237,0.369305294,1.398426934,13,0.19994430301434749,0.130885572459955,83.72184729576111
1.572626402,-0.102252874,0.383196195,1.394134719,14,0.1592229233230114,0.4643077386778824,87.9641342163086
