input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.27392383,-0.128009508,0.286821665,2.069951031,48,0.19728042379066058,0.07751985982890072,57.38086724281311
1.302811348,-0.124927302,0.297445371,2.087585637,49,0.19601259408671765,0.03933336030808782,57.06838011741638
1.332652065,-0.122064585,0.308518166,2.104100779,50,0.19947465255719982,0.0203373373608741,56.43272066116333
1.363507594,-0.119446658,0.320082173,2.11921967,51,0.12003887541519163,-0.3663091190598401,67.61718487739563
1.396230965,-0.117037305,0.332554691,2.133403698,52,0.1999164808318821,-0.03826402585546383,50.81063795089722
1.431162375,-0.114877453,0.346201181,2.146821912,53,0.19996524392627402,-0.0459142361808964,56.33303380012512
1.468286096,-0.113058392,0.361172136,2.159417311,54,0.19995006191353326,-0.06538594142058504,55.476603746414185
1.507396045,-0.111698389,0.377566488,2.171084655,55,0.19812635533926076,-0.10196296302321087,48.92334461212158
1.547416063,-0.110938887,0.395144762,2.181754467,56,0.19996301355501364,-0.11849796220688173,55.606860876083374
1.587570822,-0.110882409,0.413533409,2.19019446,57,0.19970092441670037,-0.1502553226433585,53.19975829124451
1.626510353,-0.11155354,0.431915756,2.194400111,58,0.19998525632441685,-0.2709232685020303,58.71217203140259
1.663188307,-0.112896638,0.44995902,2.195111561,59,0.19990378665763062,-0.2235949637402962,57.61182188987732
1.697332028,-0.114822748,0.467445562,2.192261603,60,0.1998768150234235,-0.2914728485641648,56.083314418792725
1.729228224,-0.117276675,0.484522472,2.18622501,61,0.15100326796835106,-0.33733192428643705,51.10632681846619
1.759411172,-0.120309883,0.501803085,2.178623039,62,0.15687100729990613,-0.4085151749175909,57.6804735660553
1.788270008,-0.124008967,0.519749132,2.170327346,63,0.16960964709137794,-0.43171171991124474,58.58896470069885
1.815370129,-0.128346824,0.538172192,2.161743555,64,0.1384471561966475,-0.33999513803711223,60.46223783493042
1.839458203,-0.133105102,0.556291672,2.154160219,65,0.19978034840850015,-0.5136917727587073,54.00935387611389
1.862004997,-0.13833913,0.574485201,2.145248397,66,0.15606238559651864,-0.37561382040794455,52.66475033760071
1.882890357,-0.144016796,0.59272113,2.135341793,67,0.1557498103661813,-0.3600777463814171,51.05015468597412
1.901999014,-0.150092644,0.61094442,2.12481528,68,0.19991031716279425,-0.6026318312755784,53.40569996833801
1.919311042,-0.156488947,0.62902529,2.113692625,69,0.19994787586358947,-0.5760000510168413,55.57433485984802
1.934859771,-0.163133594,0.646870651,2.102013392,70,0.19094444554980608,-0.40230904331558076,55.88765025138855
1.948735619,-0.16998143,0.664466174,2.089838874,71,0.18974868695995187,-0.4211141940958199,52.068782329559326
1.961088953,-0.177016969,0.681865751,2.077123198,72,0.17399744264796113,-0.3462077054243123,55.58371710777283
1.971965015,-0.184209004,0.699074863,2.064018533,73,0.16713339891124443,-0.3168462297639717,47.513556480407715
1.981458777,-0.19152448,0.716090477,2.050510713,74,0.17557570488441746,-0.32324674706192863,48.14859485626221
1.989608889,-0.198954808,0.732961812,2.036788273,75,0.17274892022588423,-0.3029831762155466,47.791324615478516
1.996484015,-0.206478963,0.749704371,2.022911042,76,0.19991128341741785,-0.49631669148835617,51.495498180389404
2.002136081,-0.214064382,0.76630468,2.008974349,77,0.1809343650240547,-0.29215082551124927,48.146029472351074
2.006564398,-0.22166276,0.782714421,1.99526985,78,0.18515661250852092,-0.2868899518372758,44.965948820114136
2.009816294,-0.229207137,0.798845204,1.982021052,79,0.18390450895779178,-0.27327685610714236,47.253140449523926
2.012009583,-0.236676053,0.814702366,1.969250256,80,0.19122923171544104,-0.27291649783617633,46.853644132614136
2.013259396,-0.244059598,0.830308847,1.956945111,81,0.19530708914982303,-0.26716220123956413,38.390164613723755
