input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.592330999,-0.101309774,0.311055629,1.432211331,6,0.19993947071639764,-0.25588830689010655,67.75217461585999
1.589537886,-0.101621951,0.326506662,1.414702046,7,0.19993169470719405,-0.35804683649873964,59.86298942565918
1.584964514,-0.101869485,0.341515241,1.401445014,8,0.19997195964368114,-0.33766178797755675,63.117422342300415
1.579032741,-0.10203241,0.356040798,1.392187066,9,0.19991586582131313,-0.35105927881941534,55.17523145675659
1.572136856,-0.10209958,0.37008262,1.38651782,10,0.19996191337360472,0.19143515708604839,75.66228318214417
1.564622375,-0.10206643,0.383692706,1.383895739,11,0.19991029700593238,0.4113402878555313,90.71106576919556
1.556687337,-0.101930646,0.397041422,1.383857651,12,0.1299729393055416,0.4665490143432366,115.89299583435059
1.548547507,-0.101686566,0.410438667,1.385544287,13,0.1759661827101793,0.4688434967876057,110.86974859237671
1.540336897,-0.101331609,0.423881659,1.388817012,14,0.14023591937351118,-0.005834471190370153,76.86810350418091
1.532060735,-0.100857058,0.437572209,1.39359946,15,0.19981210531947072,-0.3647261462804207,56.90260696411133
1.523793168,-0.100257346,0.451533866,1.399919619,16,0.19973121073296687,-0.3270677248746956,58.9884147644043
1.515968587,-0.099597253,0.464471854,1.408278045,17,0.180885632813212,-0.2601839483988887,62.89716815948486
1.204800054,-0.151013745,0.23330496,1.667037884,35,-0.12769274518210524,0.06204843258438728,58.63170599937439
1.172782477,-0.156699939,0.219139918,1.680857563,36,-0.09573843316600705,0.0881025162227796,54.851603746414185
1.140371249,-0.161905368,0.207291054,1.698828772,37,-0.02391147480546448,0.3762634780697173,84.55046701431274
1.10859955,-0.166407696,0.19787517,1.72064794,38,-0.0760303175351243,0.2928606863988485,71.32608103752136
1.080491624,-0.169634669,0.191615649,1.746351666,39,-0.06844421710688321,0.2662302358521231,74.01132893562317
1.059360898,-0.171170174,0.188809281,1.774841738,40,0.052164803390728334,0.1945354099174927,52.05173325538635
1.049768036,-0.170759224,0.18953315,1.801790223,41,0.05532707618981532,0.2742355448679804,56.728249073028564
1.048142074,-0.169183969,0.192272525,1.827204985,42,0.10726892596884716,0.1651880985093228,52.01299571990967
1.05381148,-0.166655816,0.196689589,1.851305706,43,0.12168995283436712,0.21435607323783493,50.26769757270813
1.063070517,-0.163748718,0.20185783,1.874773789,44,0.12277798285055266,0.22615487553297794,53.871746301651
1.074068774,-0.160734521,0.207345849,1.897895545,45,0.10464864139101997,0.22574052079506227,53.33560514450073
1.086855268,-0.157625946,0.213168796,1.920631102,46,0.11245578832326393,0.2087007080150582,60.500696897506714
1.101612838,-0.154420728,0.21937715,1.94291403,47,0.19652254044376588,0.18785138549553496,55.214771032333374
1.118502048,-0.15111463,0.226037457,1.964798147,48,0.198744740119812,0.15883237291987562,58.78616499900818
1.137490387,-0.147726032,0.233183136,1.986389894,49,0.19995882788506214,0.11234979998472844,55.370394468307495
1.158510884,-0.144288164,0.240824015,2.007616398,50,0.1997160822954362,0.11808563714501955,61.504759788513184
1.181484073,-0.140834981,0.248973601,2.028408583,51,0.19996753150296173,0.09039211250764179,65.42081689834595
1.206319777,-0.137401347,0.257648911,2.048702006,52,0.19998001477943866,0.06883663342241059,60.456729888916016
1.233143519,-0.133998286,0.26694183,2.06854361,53,0.19998342468752692,0.031169227728324676,54.902440786361694
1.260747735,-0.130759782,0.276590988,2.087929908,54,0.1999741950724349,0.02955495913731855,56.075496435165405
1.289442021,-0.127690323,0.286668709,2.106512463,55,0.19997622612531712,-0.0008691783946328894,53.80088210105896
1.319143452,-0.124829662,0.297149983,2.123890984,56,0.19998689739082548,-0.03589604036448678,49.96736454963684
1.349909959,-0.12219447,0.308098681,2.139991963,57,0.19999818968720928,-0.21475573120329153,53.37193298339844
1.381920098,-0.119810051,0.319578964,2.154370246,58,0.20000000974732188,-0.4121611870999167,49.359028577804565
1.416241414,-0.117631225,0.332151636,2.167979929,59,0.20000000975266757,-0.42450976590358186,55.70938587188721
1.452883532,-0.115740246,0.345961436,2.18074311,60,0.20000000978133375,-0.43757844328049134,53.042537450790405
1.491717928,-0.114241693,0.361154578,2.192742472,61,0.20000000978692495,-0.4508650944331725,51.21766948699951
1.532021663,-0.113270639,0.377671934,2.204083889,62,0.2000000097769897,-0.46488435839014514,54.276390075683594
1.573176657,-0.112951821,0.395408824,2.214583501,63,0.20000000977717738,-0.4825248604100914,60.07603120803833
1.615106092,-0.113397588,0.414294598,2.222993283,64,0.20000000996836942,-0.49714719861059026,69.27055144309998
1.655668595,-0.114623665,0.433170745,2.226994791,65,0.2000000098137204,-0.5119349188576159,64.0051703453064
1.693826741,-0.116559025,0.45167298,2.227104807,66,0.19997906164311344,-0.5457940169806518,67.46923160552979
1.729201917,-0.119098584,0.469566907,2.223467513,67,0.18449954320619155,-0.5400279236510817,64.81537365913391
1.762329369,-0.122219251,0.487193411,2.216785972,68,0.1875673688997537,-0.5335069599771143,61.62994861602783
1.793666564,-0.125988185,0.505099419,2.208532495,69,0.1987251505369235,-0.5297989844641551,69.71970796585083
1.823139354,-0.130445524,0.523484732,2.199844502,70,0.20000000977688634,-0.5309985306229862,69.11786770820618
1.850102475,-0.135501484,0.542038348,2.191665293,71,0.20000000978427396,-0.5225209645760974,58.79749035835266
1.874802957,-0.141056582,0.56052815,2.183032373,72,0.20000000997888195,-0.5156659522277263,294.7545380592346
1.897817573,-0.147117488,0.579083395,2.173006713,73,0.20000000982787647,-0.5025645363654722,50.942668199539185
1.919053042,-0.153662395,0.597713815,2.161974179,74,0.20000000985551275,-0.49135101438230333,59.64682054519653
1.938281957,-0.160588009,0.616222386,2.15030488,75,0.2000000099794947,-0.48026664168376,51.462685108184814
1.955545746,-0.167814333,0.634511444,2.138023119,76,0.2000000099796406,-0.4695983125640859,50.39441204071045
1.970979592,-0.17528606,0.652553361,2.125050046,77,0.20000000984518818,-0.46008425896867655,43.930731773376465
1.984709789,-0.18296334,0.670353292,2.111354141,78,0.2000000099799346,-0.4482017977916539,58.0104615688324
1.996753811,-0.190824851,0.687953605,2.097274708,79,0.20000000984702324,-0.43689249362615984,55.19181847572327
2.007173356,-0.198817209,0.705320818,2.082941385,80,0.20000000998015718,-0.43108017694456063,280.2942924499512
2.016097972,-0.206933515,0.722517799,2.068363466,81,0.2000000098477079,-0.41149262347072535,52.017420530319214
1.570796327,-0.1,0.238888889,1.570796327,0,0.19990642724274818,-0.22982481154254397,61.997883558273315
1.57766979,-0.100054929,0.254290072,1.54786251,1,0.19987973881489685,-0.38926980117079185,58.462292432785034
1.584908912,-0.100224483,0.270198334,1.518491779,2,0.19997928204583434,-0.3184873392832963,74.64225506782532
1.590207939,-0.100497664,0.286343085,1.489116029,3,0.1999357584669783,-0.41553280466923603,55.80916929244995
1.592503968,-0.100832311,0.30251947,1.46369477,4,0.1999449880935059,-0.2948391671043334,63.32369351387024
1.592262796,-0.101175112,0.318329305,1.442436538,5,0.19994401646657967,-0.3277196020217449,64.2098479270935
1.589938577,-0.101488123,0.333694958,1.42524365,6,0.19993441210482812,-0.3941245443358232,56.759652853012085
1.585833406,-0.10174413,0.348641081,1.412211899,7,0.19997679416587277,-0.37825790426455963,48.75732374191284
