input_theta1,input_x1,input_y1,input_theta0,input_index,output_v0,output_delta0,exec_time_sec
1.610342406,-0.109962708,0.423619599,2.186262917,56,0.19997291249127166,-0.3210967803218765,66.17403101921082
1.647348617,-0.111017522,0.441693984,2.187975,57,0.19992494594550161,-0.1903343510111466,55.897202253341675
1.681892625,-0.112673528,0.459247086,2.186109315,58,0.19994248063104839,-0.24510223276595036,56.55572581291199
1.714133578,-0.114864118,0.476341465,2.180958892,59,0.1918017107059564,-0.2980759165391965,62.87884974479675
1.744491753,-0.117599744,0.493429132,2.173813775,60,0.1672035242596934,-0.41943476814201847,59.197242736816406
1.773607138,-0.120981552,0.511158387,2.165764364,61,0.13550121288240136,-0.34031463666136536,56.68546748161316
1.80109078,-0.12500239,0.529415327,2.157314135,62,0.1396830037674617,-0.3465157390558167,51.49692177772522
1.825562303,-0.129474615,0.547477606,2.150212445,63,0.16183283185424657,-0.39033201164681774,60.01270270347595
1.848457216,-0.134421182,0.565604592,2.141899206,64,0.1998285819140855,-0.46840901270638063,56.61444401741028
1.869774059,-0.139816264,0.58378332,2.132420073,65,0.1998506107894358,-0.5227118729502093,58.07876920700073
1.889339896,-0.145617827,0.601961411,2.12228498,66,0.1625328123101304,-0.36365847897420117,51.34097743034363
1.907170563,-0.151776263,0.62008135,2.11155156,67,0.19980715176389272,-0.6034111325197123,56.77657151222229
1.923228369,-0.158196814,0.637972258,2.100252887,68,0.16900147288493209,-0.3579488222759784,52.900667905807495
1.937606075,-0.164834696,0.655619871,2.088441764,69,0.19984867302514847,-0.60478665547228,54.65643286705017
1.950440445,-0.171661414,0.673046626,2.076070401,70,0.19934638640512176,-0.5768825236772341,53.93778586387634
1.961787983,-0.17865718,0.690288528,2.063311314,71,0.17543551124381707,-0.3355934212137434,52.27272319793701
1.971746773,-0.185790579,0.707346106,2.050143725,72,0.19987099127232075,-0.48812643991165067,50.78209662437439
1.980377738,-0.193029166,0.724213345,2.036637041,73,0.19143762636161232,-0.33440677413236797,52.597259283065796
1.987721492,-0.200374705,0.740959757,2.022973207,74,0.17133326916594085,-0.2882556523359661,47.1978120803833
1.993853981,-0.207793036,0.757567305,2.009160581,75,0.17841369140456498,-0.2882737304024988,42.52477240562439
1.998778723,-0.215246928,0.774010079,1.995450818,76,0.1999923700294526,-0.30598042386771596,66.12104773521423
2.002524451,-0.222684829,0.790230595,1.982077971,77,0.19571386430665055,-0.29009782389601146,59.417896032333374
2.005167946,-0.230052704,0.806164247,1.969184878,78,0.18757640500125147,-0.26762378327414554,52.48461890220642
2.006829291,-0.237343473,0.821842814,1.956756047,79,0.18593392259663652,-0.25489698821531,45.62048292160034
2.007614893,-0.244543053,0.837276165,1.944783954,80,0.19989503678085296,-0.2613561476314948,45.66932439804077
2.007511902,-0.251712846,0.85263229,1.933496276,81,0.19724349624439028,-0.24916582212063257,37.19164562225342
2.006390179,-0.25898436,0.868231575,1.923341471,82,0.19990060795559422,-0.25223653053950684,39.06368446350098
2.004390797,-0.266326413,0.88404695,1.914229054,83,0.19997521387076742,-0.2360508156191115,39.724512815475464
2.001750408,-0.273680579,0.899985382,1.905800174,84,0.19560293018726482,-0.2548996992944345,48.419934034347534
1.998549432,-0.281140249,0.916277561,1.897753521,85,0.0790238289648316,-0.149076373527447,39.21138072013855
1.994843661,-0.288673474,0.932881819,1.890103553,86,0.19990723269562616,-0.21576633872273646,35.41422915458679
1.990685848,-0.296263223,0.949787191,1.882843958,87,0.19994101883695245,-0.2444235825409455,40.53795766830444
1.986128134,-0.303893432,0.966983023,1.875968249,88,0.19998305440444492,-0.20633338884826077,45.878366470336914
1.981237631,-0.311530172,0.984415415,1.869473136,89,0.1995819060206361,-0.20002243432602054,42.32543611526489
1.976083731,-0.319125148,1.001992296,1.863392764,90,0.18880154864914842,-0.1850819576652887,50.93670701980591
1.970750819,-0.326652706,1.019667236,1.857646312,91,0.19565888531755515,-0.1854361547450827,48.181694984436035
1.965336678,-0.334080682,1.037371727,1.852103038,92,0.19164944644391688,-0.17939192133142923,48.78919315338135
1.959863651,-0.341404697,1.055098368,1.846757427,93,0.19995160259393413,-0.21426457717435474,47.419421672821045
1.954360959,-0.348628826,1.072858846,1.841548337,94,0.1951274623373722,-0.1747240404735993,46.97243928909302
1.948861121,-0.355766704,1.090687682,1.836353337,95,0.19997618581769086,-0.2008304050869938,46.10219168663025
1.94336719,-0.362816114,1.10857996,1.83117059,96,0.19995825399084693,-0.21683271885022423,42.433210611343384
1.937882861,-0.369774062,1.12652835,1.825998116,97,0.1999575166285573,-0.21063040808197192,46.72212624549866
1.932412782,-0.376638725,1.144528017,1.820825998,98,0.1950622825726746,-0.15929815542288536,41.38178563117981
1.926957285,-0.383409326,1.162576558,1.815652615,99,0.19788296768064842,-0.15762878592792834,38.816240549087524
1.921516524,-0.390085151,1.180671616,1.810476437,100,0.19919957284092732,-0.15483845555971806,42.89520764350891
1.570796327,-0.1,0.35,1.570796327,0,0.1999400934386944,-0.5640594560646023,58.67912578582764
1.575761132,-0.100034389,0.363418652,1.554462857,1,0.05045460178173516,0.26650577016558546,88.09253239631653
1.579415645,-0.100127375,0.376966908,1.53933755,2,0.026676023150048488,0.36267172194321945,103.64974164962769
1.581603563,-0.100262166,0.390759793,1.52618971,3,0.18955521713988965,0.18396482162792535,81.20201277732849
1.582404044,-0.100417806,0.404591064,1.515319759,4,0.19958369321555594,0.1443428597069285,62.10851502418518
1.581935396,-0.100572877,0.418189872,1.507074178,5,0.19992514387744792,-0.5329659312987249,68.16815876960754
1.580406544,-0.100711369,0.43151873,1.501400289,6,0.19972679596774826,0.11901720641485189,61.010497093200684
1.578064169,-0.100821232,0.444531309,1.498070268,7,0.19991025681861269,-0.5310319320724063,59.102519035339355
1.57509194,-0.100895669,0.457419082,1.49676849,8,0.19996599825098904,-0.5221822571318624,59.02570366859436
1.571590751,-0.100928398,0.47035484,1.497387748,9,-0.12484364415165995,0.4147548785888316,80.3236334323883
1.567628537,-0.100913394,0.482741372,1.500502124,10,0.188240679574624,0.040953226520777555,78.32879447937012
1.563221762,-0.100853935,0.493742594,1.506915628,11,0.19997984906323718,0.3252384114234157,60.495038747787476
