input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.15,1.5707963267948966,1.5707963267948966,-0.07559652,0.28183836
4,-0.09391980290866572,0.19032342629903387,2.05645734915999,1.5395542829839852,0.1654278,0.04548049
5,-0.09615514564213969,0.2650797605619667,2.0791975940254073,1.6570143383694125,0.17749229,-0.040908694
6,-0.10799484417975587,0.346644818267104,2.058743246891771,1.7660160292904794,0.19080733,-0.12973455
7,-0.1301199344403863,0.43571226215775716,1.9938759739187102,1.8540931026262961,0.2007343,-0.14684796
16,-0.36704382879864506,1.2736936077310541,1.5806542123344283,1.7116751919805855,0.17061469,-0.042750657
17,-0.37772965135873365,1.3579057976970246,1.5592788840320448,1.682712751651132,0.16510215,-0.03726554
18,-0.38580712940554507,1.4396914899855646,1.540646114447389,1.65613501850994,0.16427104,-0.052107215
19,-0.39183964586452197,1.5213457431311914,1.5145925069835524,1.6328218292673573,0.16765705,-0.07747537
20,-0.3961162785571103,1.604879578192954,1.475854822495256,1.6103160763463094,0.1717116,-0.12190768
26,-0.3593858678874092,2.10832298917243,1.2164928252485137,1.31372381294901,0.024291165,0.19939429
27,-0.35617177470401173,2.1197124343605185,1.3161899680879454,1.279327923974877,-0.022788651,0.09237915
28,-0.3594389024635418,2.1091584595665105,1.3623795444753508,1.2613619704604189,-0.04743824,0.036349207
29,-0.36671144279474227,2.0869793050272754,1.3805541480567793,1.2460751902001703,-0.056893967,0.014855802
30,-0.375866380128471,2.0604816047552266,1.3879820490863661,1.229818070613955,-0.06103485,0.0054433346
31,-0.3861603549760954,2.0322608303514373,1.3907037163761,1.2118823832763816,-0.06331345,0.00026395917
0,-0.0999999999999998,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.0730451,0.27945733
1,-0.1009300660245893,0.13729833646208825,1.7105249921467642,1.5127471167804396,-0.03713271,0.2959127
5,-0.09589414415761367,0.2850416152288363,2.084820763268743,1.6541315082654149,0.17729935,-0.04691243
6,-0.10755279396299386,0.3662384577133878,2.0613645474102835,1.7655154682343839,0.19087347,-0.13255668
7,-0.12967420026079324,0.4552553964457128,1.9950862089779715,1.8546337744356425,0.20091103,-0.14826837
17,-0.3767007365992868,1.3768466652165965,1.556818232932363,1.6806803192647313,0.16450632,-0.03665465
18,-0.38458033924839596,1.4583488609642483,1.5384909073498587,1.654053230948994,0.16515851,-0.058552504
19,-0.3904977267809147,1.5404777327781514,1.509214655556951,1.6310999782492177,0.16861533,-0.08995426
20,-0.39466505075038477,1.6245263619478876,1.4642375270512442,1.6085233972864303,0.17340358,-0.13379222
