input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.15,1.5707963267948966,1.5707963267948966,-0.013242127,0.12126449
1,-0.10006529745227283,0.14363344289985477,1.6314285705473761,1.5497098608782156,-0.0029127486,0.118240334
2,-0.10008722041950707,0.14290388275567034,1.6905487375941615,1.5295657124561606,0.0073922295,0.117376685
3,-0.09984916145454233,0.14767912223689844,1.74923708016542,1.5128253559485947,0.020591479,0.11322408
4,-0.09913282336959744,0.15908582813823388,1.80584912101296,1.5037730928049577,0.043101948,0.09353263
5,-0.09774606481481748,0.18096445974403308,1.8526154356685023,1.5116991997746847,0.06770505,0.06653871
6,-0.09625023974485541,0.21392229302684365,1.8858847888794283,1.539294187392273,0.08824353,0.034874067
7,-0.09583442371052381,0.2561752468833406,1.9033218222346644,1.5819701259466405,0.10438213,-0.0030529425
8,-0.09770230885434111,0.30603074484846066,1.901795351007257,1.6329284350913698,0.11814013,-0.046543837
9,-0.1028007830044872,0.3627686161609615,1.878523432710443,1.6853264413906475,0.13309647,-0.09134271
10,-0.11188364303002403,0.4272913182840969,1.8328520777311663,1.7324519677327601,0.14497802,-0.124275185
11,-0.12478823820592252,0.4981743851933341,1.7707144851472716,1.7654286689419354,0.15382284,-0.12121483
12,-0.1402554701464485,0.5736563862472573,1.7101070704546313,1.7772880062514027,0.15680751,-0.09912438
13,-0.15616231999982663,0.6505553536200265,1.6605448807266097,1.7703978286615127,0.15918976,-0.07630079
14,-0.1712100291273516,0.7285957362123683,1.6223944845285754,1.751313191552447,0.16150196,-0.05352839
15,-0.18462495646059282,0.8078880851292382,1.595630289116178,1.7254319304754422,0.16500477,-0.037445173
16,-0.19611132081647356,0.8891703292054725,1.5769077027824263,1.6973610342491492,0.16816662,-0.031396516
17,-0.20553987654248324,0.9723458476747651,1.561209444948707,1.6705056651549877,0.17051838,-0.032884263
18,-0.21295014772538148,1.0569806528099754,1.5447673136976103,1.6461299941015701,0.16911614,-0.040982246
19,-0.21838795052398385,1.1411385742901614,1.5242761904981474,1.6245624731712427,0.16819799,-0.05071219
20,-0.2220529770311583,1.224971636421316,1.4989200952139239,1.6041781265525468,0.16677754,-0.06401033
21,-0.22400915067923552,1.3081745137653344,1.4669149304416518,1.583883938061511,0.16413355,-0.07402124
22,-0.22421516002527375,1.3900603837193137,1.4299043091621737,1.5620464661819522,0.16237411,-0.080338575
23,-0.22254063998205914,1.4709913503193963,1.3897350216892104,1.5374646524097595,0.16374761,-0.08244055
