input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.15,1.5707963267948966,1.5707963267948966,-0.013242127,0.12126449
5,-0.09774606481481748,0.18096445974403308,1.8526154356685023,1.5116991997746847,0.06770505,0.06653871
6,-0.09625023974485541,0.21392229302684365,1.8858847888794283,1.539294187392273,0.08824353,0.034874067
7,-0.09583442371052381,0.2561752468833406,1.9033218222346644,1.5819701259466405,0.10438213,-0.0030529425


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.009101779,0.10999046
1,-0.10003994960465727,0.16787824348948108,1.6257915581252913,1.5519225128129137,0.00031029433,0.10701351
6,-0.09672250276201766,0.2357675758365838,1.8580799671497683,1.5374467392973632,0.07936373,0.038732782


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.1944444444444444,1.5707963267948966,1.5707963267948966,-0.004724007,0.098188914
6,-0.09710921465776647,0.2607676254945698,1.8278467106309275,1.5400721857926905,0.07235271,0.035920087
7,-0.09652156701599057,0.2960026919940831,1.845806754254971,1.5679623847526831,0.08853428,0.0032544136
8,-0.09721920286801228,0.3388183255608499,1.8474339610573391,1.6053075786866282,0.104046434,-0.031301342


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2166666666666666,1.5707963267948966,1.5707963267948966,-0.00033395365,0.086740725
1,-0.0999999975966185,0.21662516096487325,1.6141666891661028,1.5563315068375005,0.0071865767,0.08492837
5,-0.09835209785738332,0.26065215034585676,1.76960085431603,1.5312112744872148,0.05196138,0.05225879
6,-0.0974894224585249,0.28647501057623054,1.7957302490856986,1.543789993063149,0.06716147,0.03022727
7,-0.0969748043024039,0.31939369054854394,1.8108438840743641,1.566396344178513,0.08235896,0.0035331212
8,-0.0974273871889326,0.3595265445540879,1.812610444673572,1.5970712512186642,0.09821941,-0.028317817
9,-0.09957222954025752,0.4074293857681347,1.798451536395822,1.632621906870686,0.11160204,-0.06274029


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2388888888888888,1.5707963267948966,1.5707963267948966,0.0043473244,0.075513266
1,-0.09998567892946479,0.24115636199490872,1.6085529598083834,1.5583979591116395,0.011025388,0.0732583
2,-0.09988240076576271,0.24692313552882403,1.645182111361299,1.5475803520099625,0.018482335,0.07025608
7,-0.0974547970038181,0.34468963182551526,1.7739529638227562,1.5665617311503361,0.077880576,0.0012474805
8,-0.09777978953611549,0.38290088149234597,1.774576704078589,1.591504845713424,0.092435405,-0.0273095
9,-0.09940777231433429,0.42826679043476096,1.760921954238091,1.6207073948253707,0.104617044,-0.055133343
10,-0.10276348086865837,0.479827246136097,1.733355282866631,1.6492147006302909,0.11639671,-0.06711624


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2611111111111111,1.5707963267948966,1.5707963267948966,0.009028602,0.06428581
1,-0.0999758361096613,0.26569248241673366,1.602939230450664,1.5604060468663215,0.015268963,0.060860045
5,-0.09873515560573883,0.31817063153552455,1.7104257783528904,1.5459301597670585,0.049614515,0.03271699
6,-0.09822388382131056,0.3428955108461029,1.7267842731114964,1.5544207512723895,0.061978023,0.016355786


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.2833333333333333,1.5707963267948966,1.5707963267948966,0.013631534,0.052325103
1,-0.09997093309641383,0.2901929427256543,1.5969588785108666,1.562470444021095,0.019423872,0.048293576
6,-0.09859514548059158,0.37474768550182763,1.690271490314279,1.5607543242610034,0.06158224,0.006367285
7,-0.09847007787549536,0.40533717813483505,1.6934551327165703,1.5725135623691866,0.07281852,-0.011779904
8,-0.09881608130773048,0.44145840450939594,1.6875651805338006,1.5878045728066834,0.084463134,-0.02409865
9,-0.09987973949685564,0.4834179634584417,1.6755158557232956,1.6038137660382668,0.09441647,-0.030997083


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.3055555555555556,1.5707963267948966,1.5707963267948966,0.018511064,0.043230366
1,-0.0999678854069148,0.31484058981766433,1.5924115097757916,1.5640322442931331,0.02464242,0.03746794
8,-0.09936424276681668,0.4788565012340239,1.651009620228086,1.5863674067850826,0.08438732,-0.01604002
9,-0.10024805129158187,0.5209315701336339,1.6429896103825907,1.596796503053881,0.093913555,-0.019279703
10,-0.1016881018181712,0.5677985226506443,1.6333497586336474,1.6057439357902634,0.10430215,-0.02104859


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.3277777777777778,1.5707963267948966,1.5707963267948966,0.024112612,0.038385842
1,-0.09996339073946578,0.33985696454557535,1.5899892477926354,1.5649067237645298,0.030424535,0.030589432
2,-0.09984680097366282,0.3551122449473758,1.6052839635547738,1.5615597347441643,0.036090273,0.026173346
3,-0.0996667464662277,0.37319957323450836,1.6183706364270787,1.5602686532737409,0.04293666,0.020224586
4,-0.0994513582134886,0.39468794320635125,1.628482929491673,1.5613851258340703,0.05148937,0.012873631
6,-0.09917700732058811,0.4508338030348794,1.6374526052412133,1.571176071388402,0.07116033,-0.0028671771
8,-0.09983544042494052,0.5268080636577714,1.6316402359541993,1.5872443747753424,0.090508506,-0.011905856
9,-0.10075895213140904,0.5719984397999339,1.625687307738934,1.5948728479686582,0.10099396,-0.014595695
10,-0.10214577616601304,0.6224442909295492,1.6183894603189568,1.60130336167214,0.112718225,-0.017654471
11,-0.10401251075986469,0.6787602713050975,1.6095622247692685,1.6061325112872724,0.12547378,-0.019387305
12,-0.10632447441094293,0.7414567141831389,1.5998685723778348,1.6087489384781861,0.13785191,-0.020700969


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.35,1.5707963267948966,1.5707963267948966,0.029594332,0.03390058
1,-0.09996085368902746,0.3648147262518233,1.5877466174450259,1.5656949831403486,0.035810146,0.027601756
4,-0.09947803854285618,0.42913592470246875,1.6205546102162938,1.5642029674837576,0.059641678,0.008613296
5,-0.09934369807529504,0.4589332738376756,1.6248612581428628,1.5683750377401033,0.06934233,0.0016998611
6,-0.09936443724828667,0.4935585878555346,1.6257111887123923,1.574317338386663,0.079358086,-0.0040453672
7,-0.09964391703357717,0.5331834243189321,1.6236885050919394,1.581185180892145,0.088744566,-0.0070408136
8,-0.1002581532473603,0.5775072345367448,1.6201680983093123,1.587869813360148,0.09937827,-0.010409646
9,-0.10126562039967923,0.6271546069865543,1.6149632754412035,1.5939894790884215,0.11125898,-0.014021032
10,-0.1027066784272736,0.682748641145536,1.6079527596619467,1.5990604092763323,0.12416725,-0.016274191
11,-0.10457654002120464,0.7448010466371299,1.5998156639423708,1.6023860189154344,0.13692534,-0.018937826
12,-0.10679735653895747,0.8132328005858436,1.5903467508640627,1.603680792346986,0.14781834,-0.019395545


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.15,1.5707963267948966,1.5707963267948966,-0.013378671,0.118335746
2,-0.07787601696558775,0.14242681269851826,1.688154344507728,1.530231105015246,0.0060932934,0.115911424
3,-0.07767344023824095,0.14653511671765457,1.7461100565877299,1.5132569280057508,0.018964015,0.11211022
4,-0.07700898210287616,0.15713423343082264,1.8021651665356497,1.503537066083766,0.040562924,0.09531619
5,-0.07567316584456805,0.17784142627792715,1.8498232598092894,1.509696745927635,0.065375626,0.069844134
6,-0.0741324311779092,0.20974805978837568,1.8847453268852572,1.5355633299548623,0.08601074,0.039373156
7,-0.07354367276769343,0.2509638123107738,1.9044319047268967,1.5769205673630167,0.102794915,0.0023396127
8,-0.0751223916650749,0.30003251649417884,1.905601711073194,1.6275203731120251,0.1164138,-0.040655136
9,-0.07984205123703872,0.35586349925248734,1.8852741430189948,1.6802844723020927,0.13346662,-0.08693657


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.009353518,0.10747112
2,-0.07780634120104642,0.16815526488487612,1.67718638951448,1.5348375324363401,0.008924577,0.1042085
3,-0.07757639082555398,0.17345381610141636,1.7292906391110758,1.5203403524635049,0.02042241,0.10049274
5,-0.07586784488010435,0.20379622217733656,1.8239229629423956,1.5157172650632456,0.057154264,0.070613764
6,-0.07456936426278378,0.23202088308311125,1.859229845055614,1.5342040219872624,0.07811324,0.042360403
7,-0.07383625906311204,0.26976772036551555,1.8804100463774542,1.5682604525836974,0.09531036,0.006632276
8,-0.07476429346106417,0.3154977326102876,1.8837261843171458,1.6127781592990842,0.11081889,-0.033426948
9,-0.07836583067847654,0.36882642119702264,1.8670127103712897,1.6615878115490705,0.12774591,-0.07757465


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.1944444444444444,1.5707963267948966,1.5707963267948966,-0.0050977115,0.096057035
2,-0.07774826502889082,0.1940656096692111,1.665964943417583,1.5393855326067976,0.011736993,0.09294372
3,-0.07750269936355644,0.20057945291705334,1.7124368036773543,1.5271251660350726,0.021391295,0.08973841
6,-0.07494636795135869,0.25698965839442545,1.829698302843843,1.5369455983499558,0.070778295,0.040262766
7,-0.07425044234230514,0.29147555712270035,1.8498296859350543,1.5641494323531862,0.087447345,0.007852461
8,-0.07477767391250864,0.33372851238578893,1.85375591652957,1.6015566229912,0.103920415,-0.02747006
9,-0.07744518380744801,0.38401521059277055,1.8400208866831402,1.6443450412131275,0.120793566,-0.06883576


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.2166666666666666,1.5707963267948966,1.5707963267948966,-0.00060382485,0.08474742
3,-0.07745243496555627,0.22789824539470876,1.6957700746741633,1.5335289501831852,0.023521982,0.07771334
4,-0.0769593061369271,0.24016168888745537,1.7346267449345927,1.5279926879902719,0.03520916,0.069885336
5,-0.07620339720528867,0.25808614768780996,1.769569412865911,1.5296381764857245,0.050185625,0.055631112
6,-0.07531597795041924,0.2830772634062453,1.797384969019566,1.5411957127424967,0.06565946,0.034164093


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.2388888888888888,1.5707963267948966,1.5707963267948966,0.004077496,0.07351993
1,-0.07776468388445561,0.2410166319993873,1.6075562919166426,1.5587140099998233,0.010549741,0.07215576
2,-0.07766784634544908,0.24653700492454367,1.6436341712859015,1.5479908517674308,0.017386954,0.07047146
6,-0.07567265259065394,0.3108453025533832,1.7630115124073367,1.5467913153141575,0.062340233,0.027502138
7,-0.07520636233888334,0.3415911311258612,1.7767625814911465,1.564403825177555,0.077269,0.0038473979
8,-0.07544790565790631,0.3794869038845077,1.778686280423079,1.5894310209069693,0.09218533,-0.025265977
9,-0.07698874736536998,0.42469236559358453,1.7660532920297722,1.619199094787825,0.1061683,-0.05568569


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.2611111111111111,1.5707963267948966,1.5707963267948966,0.0087700635,0.06253582
1,-0.07775494231603193,0.2655596598946969,1.6020642379906516,1.5606798329867604,0.01472595,0.06005793
2,-0.07764606889283575,0.27309003942517607,1.632093203314815,1.5521787529332618,0.020397,0.057719953
7,-0.07569150033457724,0.37118291648896773,1.7379482901331524,1.5676680923145028,0.07455115,-0.0029311255
8,-0.0759559681703885,0.40796138524891584,1.7364827274021248,1.587851722107147,0.0877835,-0.027993768
9,-0.07722448888094752,0.4512832679803377,1.7224858431753258,1.6113600519753912,0.100938275,-0.045627467


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.2833333333333333,1.5707963267948966,1.5707963267948966,0.013356384,0.051360317
1,-0.07774980889757212,0.29005380020370736,1.5964764850821833,1.562616165892758,0.019160714,0.048093624
2,-0.07763857754551655,0.2997397647005442,1.62052329728869,1.5561805245986478,0.025054496,0.044910688
3,-0.07742559353192376,0.31240143558905054,1.642978641265307,1.5519625053589654,0.03129415,0.04180642
4,-0.0771142540414332,0.32817679827054974,1.6638818504896502,1.5503611089685625,0.040025074,0.034512356
5,-0.07672593193256985,0.3482473144940576,1.6811380284514765,1.5527070728460628,0.05036485,0.022891067
7,-0.07620969708280753,0.40385168015641554,1.6964789117362837,1.5716991987692022,0.07292579,-0.011041485
8,-0.0765331624064137,0.44001269473830384,1.6909581693497042,1.5873508146006776,0.08513026,-0.024165876
9,-0.07759877564545833,0.4822869778692091,1.6788752312448363,1.6039621247845566,0.09649466,-0.031981908


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.3055555555555556,1.5707963267948966,1.5707963267948966,0.01860857,0.04367908
9,-0.07804145984835009,0.5217280068601767,1.6465409780528883,1.5979551439589261,0.0966903,-0.021051973
10,-0.07959844256357328,0.5699715020766533,1.6360149915006499,1.6076188184710072,0.10765213,-0.023231402


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.3277777777777778,1.5707963267948966,1.5707963267948966,0.024141688,0.03898498


input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0777777777777776,0.35,1.5707963267948966,1.5707963267948966,0.029506259,0.034950458
1,-0.07773752697770162,0.3647717988793841,1.5882715555515627,1.5655353716651497,0.03529542,0.029980443
2,-0.077615320557346,0.3824576508621517,1.6032617772605757,1.5624162477696477,0.04206942,0.024167202
4,-0.07722380988356523,0.4288747523711375,1.623711104565535,1.5637257254726176,0.060227957,0.008623127
5,-0.0770798959260617,0.4589602256171242,1.6280226680126528,1.56829566779103,0.06988305,0.0022491552
8,-0.07808294572859852,0.5793693876271998,1.6230571335789303,1.5892500235184441,0.10256392,-0.012458548
